source_data	related_parsed_name	parsed_names	cleaned_names	cleaned_index_name_of_empty_result
Amorim AM; Matos F; Paixão JL; Jesus LC de; Sant'Ana SC da	Sant'Ana SC da	parsed:A.M. Amorim<SEP>F. Matos<SEP>J.L. Paixão<SEP>Jesus LC de<SEP>Sant'Ana SC da	cleaned:A.M. Amorim<SEP>F. Matos<SEP>J.L. Paixão<SEP><SEP>	cleaned_0index:4
Amorim AM; Mattos Silva LA; Sant'Ana SC da	Sant'Ana SC da	parsed:A.M. Amorim<SEP>L.A. Mattos Silva<SEP>Sant'Ana SC da	cleaned:A.M. Amorim<SEP>L.A. Mattos Silva<SEP>	cleaned_0index:2
Amorim AM; Paixão JL; Sant'Ana SC da; Jesus LC de	Sant'Ana SC da	parsed:A.M. Amorim<SEP>J.L. Paixão<SEP>Sant'Ana SC da<SEP>L.C. Jesus	cleaned:A.M. Amorim<SEP>J.L. Paixão<SEP><SEP>L.C. Jesus	cleaned_0index:2
Amorim AM; Sant'Ana SC da; Jardim JG; Santos EB dos	Sant'Ana SC da	parsed:A.M. Amorim<SEP>Sant'Ana SC da<SEP>J.G. Jardim<SEP>Santos EB dos	cleaned:A.M. Amorim<SEP><SEP>J.G. Jardim<SEP>	cleaned_0index:1
Amorim AM; Sant'Ana SC da; Jardim JG; Santos EB dos	Santos EB dos	parsed:A.M. Amorim<SEP>Sant'Ana SC da<SEP>J.G. Jardim<SEP>Santos EB dos	cleaned:A.M. Amorim<SEP><SEP>J.G. Jardim<SEP>	cleaned_0index:3
Amorim AM; Sant'Ana SC da; Nascimento IC; Jardim JG; et al.	Sant'Ana SC da	parsed:A.M. Amorim<SEP>Sant'Ana SC da<SEP>I.C. Nascimento<SEP>J.G. Jardim	cleaned:A.M. Amorim<SEP><SEP>I.C. Nascimento<SEP>J.G. Jardim	cleaned_0index:1
Amorim AM; Sant'Ana SC da; et al.	Sant'Ana SC da	parsed:A.M. Amorim<SEP>Sant'Ana SC da	cleaned:A.M. Amorim<SEP>	cleaned_0index:1
Amorim AM; Santos TS dos; Sant'Ana SC da; Jardim JG	Santos TS dos	parsed:A.M. Amorim<SEP>Santos TS dos<SEP>Sant'Ana SC da<SEP>J.G. Jardim	cleaned:A.M. Amorim<SEP><SEP><SEP>J.G. Jardim	cleaned_0index:1
Amorim AM; Santos TS dos; Sant'Ana SC da; Jardim JG	Sant'Ana SC da	parsed:A.M. Amorim<SEP>Santos TS dos<SEP>Sant'Ana SC da<SEP>J.G. Jardim	cleaned:A.M. Amorim<SEP><SEP><SEP>J.G. Jardim	cleaned_0index:2
Amorim AM; Santos TS; Sant'Ana SC da; Jardim JG	Sant'Ana SC da	parsed:A.M. Amorim<SEP>T.S. Santos<SEP>Sant'Ana SC da<SEP>J.G. Jardim	cleaned:A.M. Amorim<SEP>T.S. Santos<SEP><SEP>J.G. Jardim	cleaned_0index:2
Amoroso VB; Demetillo M; Subanen Researcher	Subanen Researcher	parsed:V.B. Amoroso<SEP>M. Demetillo<SEP>Subanen Researcher	cleaned:V.B. Amoroso<SEP>M. Demetillo<SEP>	cleaned_0index:2
Amshoff GJH; Unreadable	Unreadable	parsed:G.J.H. Amshoff<SEP>Unreadable	cleaned:G.J.H. Amshoff<SEP>	cleaned_0index:1
Amstel H van; Ploeg DTE van der	Amstel H van	parsed:Amstel H van<SEP>Ploeg DTE van der	cleaned:<SEP>	cleaned_0index:0
Amstel H van; Ploeg DTE van der	Ploeg DTE van der	parsed:Amstel H van<SEP>Ploeg DTE van der	cleaned:<SEP>	cleaned_0index:1
Anang; Expeditie De Haan	Expeditie De Haan	parsed:Anang<SEP>Expeditie De Haan	cleaned:Anang<SEP>	cleaned_0index:1
Anata; Expeditie Wentholt	Expeditie Wentholt	parsed:Anata<SEP>Expeditie Wentholt	cleaned:Anata<SEP>	cleaned_0index:1
Andel DM van; Misidjan D; Vossen TE	Andel DM van	parsed:Andel DM van<SEP>D. Misidjan<SEP>T.E. Vossen	cleaned:<SEP>D. Misidjan<SEP>T.E. Vossen	cleaned_0index:0
Andel DM van; et al.	Andel DM van	parsed:Andel DM van		cleaned_0index:0
Andel TR van; Abraham C; F.; Smedema S; Groenewegen S	Andel TR van	parsed:Andel TR van<SEP>C. Abraham<SEP>F.<SEP>S. Smedema<SEP>S. Groenewegen	cleaned:<SEP>C. Abraham<SEP>F.<SEP>S. Smedema<SEP>S. Groenewegen	cleaned_0index:0
Andel TR van; Abraham C; Groenewegen S; Smedema S	Andel TR van	parsed:Andel TR van<SEP>C. Abraham<SEP>S. Groenewegen<SEP>S. Smedema	cleaned:<SEP>C. Abraham<SEP>S. Groenewegen<SEP>S. Smedema	cleaned_0index:0
Andel TR van; Abraham C; Rebeiro L; Groenewegen S	Andel TR van	parsed:Andel TR van<SEP>C. Abraham<SEP>L. Rebeiro<SEP>S. Groenewegen	cleaned:<SEP>C. Abraham<SEP>L. Rebeiro<SEP>S. Groenewegen	cleaned_0index:0
Andel TR van; Abraham C; Rebeiro O	Andel TR van	parsed:Andel TR van<SEP>C. Abraham<SEP>O. Rebeiro	cleaned:<SEP>C. Abraham<SEP>O. Rebeiro	cleaned_0index:0
Andel TR van; Abraham C; Smedema S; Groenewegen S	Andel TR van	parsed:Andel TR van<SEP>C. Abraham<SEP>S. Smedema<SEP>S. Groenewegen	cleaned:<SEP>C. Abraham<SEP>S. Smedema<SEP>S. Groenewegen	cleaned_0index:0
Andel TR van; Abraham F; Atkinson F	Andel TR van	parsed:Andel TR van<SEP>F. Abraham<SEP>F. Atkinson	cleaned:<SEP>F. Abraham<SEP>F. Atkinson	cleaned_0index:0
Andel TR van; Abraham F; Rebeiro O; Groenewegen S	Andel TR van	parsed:Andel TR van<SEP>F. Abraham<SEP>O. Rebeiro<SEP>S. Groenewegen	cleaned:<SEP>F. Abraham<SEP>O. Rebeiro<SEP>S. Groenewegen	cleaned_0index:0
Andel TR van; Abraham F; Smedema S; Groenewegen S	Andel TR van	parsed:Andel TR van<SEP>F. Abraham<SEP>S. Smedema<SEP>S. Groenewegen	cleaned:<SEP>F. Abraham<SEP>S. Smedema<SEP>S. Groenewegen	cleaned_0index:0
Andel TR van; Achomfo Nangasudo NB	Andel TR van	parsed:Andel TR van<SEP>N.B. Achomfo Nangasudo	cleaned:<SEP>N.B. Achomfo Nangasudo	cleaned_0index:0
Andel TR van; Adjako E; Groenendijk S; Havinga RM	Andel TR van	parsed:Andel TR van<SEP>E. Adjako<SEP>S. Groenendijk<SEP>R.M. Havinga	cleaned:<SEP>E. Adjako<SEP>S. Groenendijk<SEP>R.M. Havinga	cleaned_0index:0
Andel TR van; Adjekum K; Adjoboi Boachea C	Andel TR van	parsed:Andel TR van<SEP>K. Adjekum<SEP>C. Adjoboi Boachea	cleaned:<SEP>K. Adjekum<SEP>C. Adjoboi Boachea	cleaned_0index:0
Andel TR van; Afonsoewa A; Reijers MSK	Andel TR van	parsed:Andel TR van<SEP>A. Afonsoewa<SEP>M.S.K. Reijers	cleaned:<SEP>A. Afonsoewa<SEP>M.S.K. Reijers	cleaned_0index:0
Andel TR van; Afonsoewa A; Reijers MSK; Swier J	Andel TR van	parsed:Andel TR van<SEP>A. Afonsoewa<SEP>M.S.K. Reijers<SEP>J. Swier	cleaned:<SEP>A. Afonsoewa<SEP>M.S.K. Reijers<SEP>J. Swier	cleaned_0index:0
Andel TR van; Agyeiku U; Kermah M; Myren BJ	Andel TR van	parsed:Andel TR van<SEP>U. Agyeiku<SEP>M. Kermah<SEP>B.J. Myren	cleaned:<SEP>U. Agyeiku<SEP>M. Kermah<SEP>B.J. Myren	cleaned_0index:0
Andel TR van; Alexander B; Smeets M	Andel TR van	parsed:Andel TR van<SEP>B. Alexander<SEP>M. Smeets	cleaned:<SEP>B. Alexander<SEP>M. Smeets	cleaned_0index:0
Andel TR van; Alexander B; Smeets M; Jagher A de	Andel TR van	parsed:Andel TR van<SEP>B. Alexander<SEP>M. Smeets<SEP>A. Jagher	cleaned:<SEP>B. Alexander<SEP>M. Smeets<SEP>A. Jagher	cleaned_0index:0
Andel TR van; Alo'o P; Rosine	Andel TR van	parsed:Andel TR van<SEP>P. Alo'o<SEP>Rosine	cleaned:<SEP>P. Alo'o<SEP>Rosine	cleaned_0index:0
Andel TR van; Amimba E; Amimba Y; Groenendijk S; Havinga RM	Andel TR van	parsed:Andel TR van<SEP>E. Amimba<SEP>Y. Amimba<SEP>S. Groenendijk<SEP>R.M. Havinga	cleaned:<SEP>E. Amimba<SEP>Y. Amimba<SEP>S. Groenendijk<SEP>R.M. Havinga	cleaned_0index:0
Andel TR van; Amimba J; Amimba E	Andel TR van	parsed:Andel TR van<SEP>J. Amimba<SEP>E. Amimba	cleaned:<SEP>J. Amimba<SEP>E. Amimba	cleaned_0index:0
Andel TR van; Amimba J; Amimba E; Groenendijk S; Havinga RM	Andel TR van	parsed:Andel TR van<SEP>J. Amimba<SEP>E. Amimba<SEP>S. Groenendijk<SEP>R.M. Havinga	cleaned:<SEP>J. Amimba<SEP>E. Amimba<SEP>S. Groenendijk<SEP>R.M. Havinga	cleaned_0index:0
Andel TR van; Amimba Y	Andel TR van	parsed:Andel TR van<SEP>Y. Amimba	cleaned:<SEP>Y. Amimba	cleaned_0index:0
Andel TR van; Amimba Y; Amimba E; Groenendijk S; Havinga RM	Andel TR van	parsed:Andel TR van<SEP>Y. Amimba<SEP>E. Amimba<SEP>S. Groenendijk<SEP>R.M. Havinga	cleaned:<SEP>Y. Amimba<SEP>E. Amimba<SEP>S. Groenendijk<SEP>R.M. Havinga	cleaned_0index:0
Andel TR van; Amimba Y; Amimba E; Havinga RM; Groenendijk S	Andel TR van	parsed:Andel TR van<SEP>Y. Amimba<SEP>E. Amimba<SEP>R.M. Havinga<SEP>S. Groenendijk	cleaned:<SEP>Y. Amimba<SEP>E. Amimba<SEP>R.M. Havinga<SEP>S. Groenendijk	cleaned_0index:0
Andel TR van; Amimba Y; Amimba E; Rijpkema HR	Andel TR van	parsed:Andel TR van<SEP>Y. Amimba<SEP>E. Amimba<SEP>H.R. Rijpkema	cleaned:<SEP>Y. Amimba<SEP>E. Amimba<SEP>H.R. Rijpkema	cleaned_0index:0
Andel TR van; Amimba Y; Vossen TE	Andel TR van	parsed:Andel TR van<SEP>Y. Amimba<SEP>T.E. Vossen	cleaned:<SEP>Y. Amimba<SEP>T.E. Vossen	cleaned_0index:0
Andel TR van; Amoah S	Andel TR van	parsed:Andel TR van<SEP>S. Amoah	cleaned:<SEP>S. Amoah	cleaned_0index:0
Andel TR van; Amoah T; Kermah M; Myren BJ	Andel TR van	parsed:Andel TR van<SEP>T. Amoah<SEP>M. Kermah<SEP>B.J. Myren	cleaned:<SEP>T. Amoah<SEP>M. Kermah<SEP>B.J. Myren	cleaned_0index:0
Andel TR van; Amuako K; Obeng K; Myren BJ	Andel TR van	parsed:Andel TR van<SEP>K. Amuako<SEP>K. Obeng<SEP>B.J. Myren	cleaned:<SEP>K. Amuako<SEP>K. Obeng<SEP>B.J. Myren	cleaned_0index:0
Andel TR van; Andel E van; Bleijlevens B; Hamberg G	Andel TR van	parsed:Andel TR van<SEP>Andel E van<SEP>B. Bleijlevens<SEP>G. Hamberg	cleaned:<SEP><SEP>B. Bleijlevens<SEP>G. Hamberg	cleaned_0index:0
Andel TR van; Andel E van; Bleijlevens B; Hamberg G	Andel E van	parsed:Andel TR van<SEP>Andel E van<SEP>B. Bleijlevens<SEP>G. Hamberg	cleaned:<SEP><SEP>B. Bleijlevens<SEP>G. Hamberg	cleaned_0index:1
Andel TR van; Andel E van; Medjo I; Hoeven CA van der	Andel TR van	parsed:Andel TR van<SEP>Andel E van<SEP>I. Medjo<SEP>Hoeven CA van der	cleaned:<SEP><SEP>I. Medjo<SEP>	cleaned_0index:0
Andel TR van; Andel E van; Medjo I; Hoeven CA van der	Andel E van	parsed:Andel TR van<SEP>Andel E van<SEP>I. Medjo<SEP>Hoeven CA van der	cleaned:<SEP><SEP>I. Medjo<SEP>	cleaned_0index:1
Andel TR van; Andel E van; Medjo I; Hoeven CA van der	Hoeven CA van der	parsed:Andel TR van<SEP>Andel E van<SEP>I. Medjo<SEP>Hoeven CA van der	cleaned:<SEP><SEP>I. Medjo<SEP>	cleaned_0index:3
Andel TR van; Andel E van; Mpile A; Rigobert B	Andel TR van	parsed:Andel TR van<SEP>Andel E van<SEP>A. Mpile<SEP>B. Rigobert	cleaned:<SEP><SEP>A. Mpile<SEP>B. Rigobert	cleaned_0index:0
Andel TR van; Andel E van; Mpile A; Rigobert B	Andel E van	parsed:Andel TR van<SEP>Andel E van<SEP>A. Mpile<SEP>B. Rigobert	cleaned:<SEP><SEP>A. Mpile<SEP>B. Rigobert	cleaned_0index:1
Andel TR van; Andel E van; Mpile J; Lombo L	Andel TR van	parsed:Andel TR van<SEP>Andel E van<SEP>J. Mpile<SEP>L. Lombo	cleaned:<SEP><SEP>J. Mpile<SEP>L. Lombo	cleaned_0index:0
Andel TR van; Andel E van; Mpile J; Lombo L	Andel E van	parsed:Andel TR van<SEP>Andel E van<SEP>J. Mpile<SEP>L. Lombo	cleaned:<SEP><SEP>J. Mpile<SEP>L. Lombo	cleaned_0index:1
Andel TR van; Anibal Matapi; Matapí J-J	Andel TR van	parsed:Andel TR van<SEP>Anibal Matapi<SEP>J.-J. Matapí	cleaned:<SEP>Anibal Matapi<SEP>J.-J. Matapí	cleaned_0index:0
Andel TR van; Aside M; Reijers MSK	Andel TR van	parsed:Andel TR van<SEP>M. Aside<SEP>M.S.K. Reijers	cleaned:<SEP>M. Aside<SEP>M.S.K. Reijers	cleaned_0index:0
Andel TR van; Atkinson F; Oselmo L; Bánki OS	Andel TR van	parsed:Andel TR van<SEP>F. Atkinson<SEP>L. Oselmo<SEP>O.S. Bánki	cleaned:<SEP>F. Atkinson<SEP>L. Oselmo<SEP>O.S. Bánki	cleaned_0index:0
Andel TR van; Atou'ou M	Andel TR van	parsed:Andel TR van<SEP>M. Atou'ou	cleaned:<SEP>M. Atou'ou	cleaned_0index:0
Andel TR van; Atou'ou M; Hoeven CA van der; Hoeven F van der; Hoeven M van	Hoeven CA van der	parsed:T.R.van van Andel<SEP>M. Atou'ou<SEP>Hoeven CA van der<SEP>Hoeven F van der<SEP>M. Hoeven	cleaned:T. R. van van Andel<SEP>M. Atou'ou<SEP><SEP><SEP>M. Hoeven	cleaned_0index:2
Andel TR van; Atou'ou M; Hoeven CA van der; Hoeven F van der; Hoeven M van	Hoeven F van der	parsed:T.R.van van Andel<SEP>M. Atou'ou<SEP>Hoeven CA van der<SEP>Hoeven F van der<SEP>M. Hoeven	cleaned:T. R. van van Andel<SEP>M. Atou'ou<SEP><SEP><SEP>M. Hoeven	cleaned_0index:3
Andel TR van; Atou'ou M; Hoeven CA van der; Stavenga M; Porte G	Andel TR van	parsed:Andel TR van<SEP>M. Atou'ou<SEP>Hoeven CA van der<SEP>M. Stavenga<SEP>G. Porte	cleaned:<SEP>M. Atou'ou<SEP><SEP>M. Stavenga<SEP>G. Porte	cleaned_0index:0
Andel TR van; Atou'ou M; Hoeven CA van der; Stavenga M; Porte G	Hoeven CA van der	parsed:Andel TR van<SEP>M. Atou'ou<SEP>Hoeven CA van der<SEP>M. Stavenga<SEP>G. Porte	cleaned:<SEP>M. Atou'ou<SEP><SEP>M. Stavenga<SEP>G. Porte	cleaned_0index:2
Andel TR van; Atou'ou M; Prins HHT	Andel TR van	parsed:Andel TR van<SEP>M. Atou'ou<SEP>H.H.T. Prins	cleaned:<SEP>M. Atou'ou<SEP>H.H.T. Prins	cleaned_0index:0
Andel TR van; Batjuman I; Reijers MSK	Andel TR van	parsed:Andel TR van<SEP>I. Batjuman<SEP>M.S.K. Reijers	cleaned:<SEP>I. Batjuman<SEP>M.S.K. Reijers	cleaned_0index:0
Andel TR van; Behari-Ramdas J	Andel TR van	parsed:Andel TR van<SEP>J. Behari-Ramdas	cleaned:<SEP>J. Behari-Ramdas	cleaned_0index:0
Andel TR van; Behari-Ramdas J; Niekoop L	Andel TR van	parsed:Andel TR van<SEP>J. Behari-Ramdas<SEP>L. Niekoop	cleaned:<SEP>J. Behari-Ramdas<SEP>L. Niekoop	cleaned_0index:0
Andel TR van; Behari-Ramdas J; Niekoop L; Kendo A	Andel TR van	parsed:Andel TR van<SEP>J. Behari-Ramdas<SEP>L. Niekoop<SEP>A. Kendo	cleaned:<SEP>J. Behari-Ramdas<SEP>L. Niekoop<SEP>A. Kendo	cleaned_0index:0
Andel TR van; Behari-Ramdas J; Ramharakh S	Andel TR van	parsed:Andel TR van<SEP>J. Behari-Ramdas<SEP>S. Ramharakh	cleaned:<SEP>J. Behari-Ramdas<SEP>S. Ramharakh	cleaned_0index:0
Andel TR van; Behari-Ramdas J; Ramharakh S; Satyawan D	Andel TR van	parsed:Andel TR van<SEP>J. Behari-Ramdas<SEP>S. Ramharakh<SEP>D. Satyawan	cleaned:<SEP>J. Behari-Ramdas<SEP>S. Ramharakh<SEP>D. Satyawan	cleaned_0index:0
Andel TR van; Behari-Ramdas J; Ramharakh S; Satyawan D; Bánki OS	Andel TR van	parsed:Andel TR van<SEP>J. Behari-Ramdas<SEP>S. Ramharakh<SEP>D. Satyawan<SEP>O.S. Bánki	cleaned:<SEP>J. Behari-Ramdas<SEP>S. Ramharakh<SEP>D. Satyawan<SEP>O.S. Bánki	cleaned_0index:0
Andel TR van; Behari-Ramdas J; Ramharakh S; Satyawan D; Steege H ter	Andel TR van	parsed:Andel TR van<SEP>J. Behari-Ramdas<SEP>S. Ramharakh<SEP>D. Satyawan<SEP>H. Steege	cleaned:<SEP>J. Behari-Ramdas<SEP>S. Ramharakh<SEP>D. Satyawan<SEP>H. Steege	cleaned_0index:0
Andel TR van; Behari-Ramdas J; Ramharakh S; Troon F van; Vreedzaam A	Andel TR van	parsed:Andel TR van<SEP>J. Behari-Ramdas<SEP>S. Ramharakh<SEP>Troon F van<SEP>A. Vreedzaam	cleaned:<SEP>J. Behari-Ramdas<SEP>S. Ramharakh<SEP><SEP>A. Vreedzaam	cleaned_0index:0
Andel TR van; Behari-Ramdas J; Ramharakh S; Troon F van; Vreedzaam A	Troon F van	parsed:Andel TR van<SEP>J. Behari-Ramdas<SEP>S. Ramharakh<SEP>Troon F van<SEP>A. Vreedzaam	cleaned:<SEP>J. Behari-Ramdas<SEP>S. Ramharakh<SEP><SEP>A. Vreedzaam	cleaned_0index:3
Andel TR van; Behari-Ramdas J; Ramharakh S; Vreedzaam A	Andel TR van	parsed:Andel TR van<SEP>J. Behari-Ramdas<SEP>S. Ramharakh<SEP>A. Vreedzaam	cleaned:<SEP>J. Behari-Ramdas<SEP>S. Ramharakh<SEP>A. Vreedzaam	cleaned_0index:0
Andel TR van; Behari-Ramdas J; Ramharakh S; Wewe K	Andel TR van	parsed:Andel TR van<SEP>J. Behari-Ramdas<SEP>S. Ramharakh<SEP>K. Wewe	cleaned:<SEP>J. Behari-Ramdas<SEP>S. Ramharakh<SEP>K. Wewe	cleaned_0index:0
Andel TR van; Behari-Ramdas J; Ramharakh S; Wewe K; Vreedzaam A	Andel TR van	parsed:Andel TR van<SEP>J. Behari-Ramdas<SEP>S. Ramharakh<SEP>K. Wewe<SEP>A. Vreedzaam	cleaned:<SEP>J. Behari-Ramdas<SEP>S. Ramharakh<SEP>K. Wewe<SEP>A. Vreedzaam	cleaned_0index:0
Andel TR van; Behari-Ramdass J; Ramharakh S; Satyawan D	Andel TR van	parsed:Andel TR van<SEP>J. Behari-Ramdass<SEP>S. Ramharakh<SEP>D. Satyawan	cleaned:<SEP>J. Behari-Ramdass<SEP>S. Ramharakh<SEP>D. Satyawan	cleaned_0index:0
Andel TR van; Behari-Ramdass J; Ramharakh S; Satyawan D; Steege H ter	Andel TR van	parsed:Andel TR van<SEP>J. Behari-Ramdass<SEP>S. Ramharakh<SEP>D. Satyawan<SEP>H. Steege	cleaned:<SEP>J. Behari-Ramdass<SEP>S. Ramharakh<SEP>D. Satyawan<SEP>H. Steege	cleaned_0index:0
Andel TR van; Behari-Ramdass J; Ramharakh S; Troon F van; Vreedzaam A	Andel TR van	parsed:Andel TR van<SEP>J. Behari-Ramdass<SEP>S. Ramharakh<SEP>Troon F van<SEP>A. Vreedzaam	cleaned:<SEP>J. Behari-Ramdass<SEP>S. Ramharakh<SEP><SEP>A. Vreedzaam	cleaned_0index:0
Andel TR van; Behari-Ramdass J; Ramharakh S; Troon F van; Vreedzaam A	Troon F van	parsed:Andel TR van<SEP>J. Behari-Ramdass<SEP>S. Ramharakh<SEP>Troon F van<SEP>A. Vreedzaam	cleaned:<SEP>J. Behari-Ramdass<SEP>S. Ramharakh<SEP><SEP>A. Vreedzaam	cleaned_0index:3
Andel TR van; Behari-Ramdass J; Ramharakh S; Vreedzaam A	Andel TR van	parsed:Andel TR van<SEP>J. Behari-Ramdass<SEP>S. Ramharakh<SEP>A. Vreedzaam	cleaned:<SEP>J. Behari-Ramdass<SEP>S. Ramharakh<SEP>A. Vreedzaam	cleaned_0index:0
Andel TR van; Behari-Ramdass J; Ramharakh S; Wewe K; Vreedzaam A	Andel TR van	parsed:Andel TR van<SEP>J. Behari-Ramdass<SEP>S. Ramharakh<SEP>K. Wewe<SEP>A. Vreedzaam	cleaned:<SEP>J. Behari-Ramdass<SEP>S. Ramharakh<SEP>K. Wewe<SEP>A. Vreedzaam	cleaned_0index:0
Andel TR van; Bertin AT; Adjako E; Altret L	Andel TR van	parsed:Andel TR van<SEP>A.T. Bertin<SEP>E. Adjako<SEP>L. Altret	cleaned:<SEP>A.T. Bertin<SEP>E. Adjako<SEP>L. Altret	cleaned_0index:0
Andel TR van; Bertin AT; Adjako E; Deel M	Andel TR van	parsed:Andel TR van<SEP>A.T. Bertin<SEP>E. Adjako<SEP>M. Deel	cleaned:<SEP>A.T. Bertin<SEP>E. Adjako<SEP>M. Deel	cleaned_0index:0
Andel TR van; Bertin AT; Adjako E; Mbola P	Andel TR van	parsed:Andel TR van<SEP>A.T. Bertin<SEP>E. Adjako<SEP>P. Mbola	cleaned:<SEP>A.T. Bertin<SEP>E. Adjako<SEP>P. Mbola	cleaned_0index:0
Andel TR van; Bertin AT; Afi F; Abetau A	Andel TR van	parsed:Andel TR van<SEP>A.T. Bertin<SEP>F. Afi<SEP>A. Abetau	cleaned:<SEP>A.T. Bertin<SEP>F. Afi<SEP>A. Abetau	cleaned_0index:0
Andel TR van; Bertin AT; Afi F; Asaida I	Andel TR van	parsed:Andel TR van<SEP>A.T. Bertin<SEP>F. Afi<SEP>I. Asaida	cleaned:<SEP>A.T. Bertin<SEP>F. Afi<SEP>I. Asaida	cleaned_0index:0
Andel TR van; Bertin AT; Afi F; Awenkina A	Andel TR van	parsed:Andel TR van<SEP>A.T. Bertin<SEP>F. Afi<SEP>A. Awenkina	cleaned:<SEP>A.T. Bertin<SEP>F. Afi<SEP>A. Awenkina	cleaned_0index:0
Andel TR van; Bertin AT; Afi F; Deel S	Andel TR van	parsed:Andel TR van<SEP>A.T. Bertin<SEP>F. Afi<SEP>S. Deel	cleaned:<SEP>A.T. Bertin<SEP>F. Afi<SEP>S. Deel	cleaned_0index:0
Andel TR van; Bertin AT; Afi F; Galimo E	Andel TR van	parsed:Andel TR van<SEP>A.T. Bertin<SEP>F. Afi<SEP>E. Galimo	cleaned:<SEP>A.T. Bertin<SEP>F. Afi<SEP>E. Galimo	cleaned_0index:0
Andel TR van; Bertin AT; Afi F; Kodeli M; Kodeli V	Andel TR van	parsed:Andel TR van<SEP>A.T. Bertin<SEP>F. Afi<SEP>M. Kodeli<SEP>V. Kodeli	cleaned:<SEP>A.T. Bertin<SEP>F. Afi<SEP>M. Kodeli<SEP>V. Kodeli	cleaned_0index:0
Andel TR van; Bertin AT; Afi F; Nyanfai J	Andel TR van	parsed:Andel TR van<SEP>A.T. Bertin<SEP>F. Afi<SEP>J. Nyanfai	cleaned:<SEP>A.T. Bertin<SEP>F. Afi<SEP>J. Nyanfai	cleaned_0index:0
Andel TR van; Bertin AT; Afi F; Sini S	Andel TR van	parsed:Andel TR van<SEP>A.T. Bertin<SEP>F. Afi<SEP>S. Sini	cleaned:<SEP>A.T. Bertin<SEP>F. Afi<SEP>S. Sini	cleaned_0index:0
Andel TR van; Bertin AT; Afonsoewa M; Adjako E	Andel TR van	parsed:Andel TR van<SEP>A.T. Bertin<SEP>M. Afonsoewa<SEP>E. Adjako	cleaned:<SEP>A.T. Bertin<SEP>M. Afonsoewa<SEP>E. Adjako	cleaned_0index:0
Andel TR van; Bertin AT; Asoiti C; Adjako E	Andel TR van	parsed:Andel TR van<SEP>A.T. Bertin<SEP>C. Asoiti<SEP>E. Adjako	cleaned:<SEP>A.T. Bertin<SEP>C. Asoiti<SEP>E. Adjako	cleaned_0index:0
Andel TR van; Bertin AT; Eeswijk C	Andel TR van	parsed:Andel TR van<SEP>A.T. Bertin<SEP>C. Eeswijk	cleaned:<SEP>A.T. Bertin<SEP>C. Eeswijk	cleaned_0index:0
Andel TR van; Bertin AT; Mawdo B; Adjako E	Andel TR van	parsed:Andel TR van<SEP>A.T. Bertin<SEP>B. Mawdo<SEP>E. Adjako	cleaned:<SEP>A.T. Bertin<SEP>B. Mawdo<SEP>E. Adjako	cleaned_0index:0
Andel TR van; Bertin AT; Sandiana E; Adjako E	Andel TR van	parsed:Andel TR van<SEP>A.T. Bertin<SEP>E. Sandiana<SEP>E. Adjako	cleaned:<SEP>A.T. Bertin<SEP>E. Sandiana<SEP>E. Adjako	cleaned_0index:0
Andel TR van; Bertin AT; Scheinemann S; Atanso N	Andel TR van	parsed:Andel TR van<SEP>A.T. Bertin<SEP>S. Scheinemann<SEP>N. Atanso	cleaned:<SEP>A.T. Bertin<SEP>S. Scheinemann<SEP>N. Atanso	cleaned_0index:0
Andel TR van; Bertin AT; Scheinemann S; Audo C	Andel TR van	parsed:Andel TR van<SEP>A.T. Bertin<SEP>S. Scheinemann<SEP>C. Audo	cleaned:<SEP>A.T. Bertin<SEP>S. Scheinemann<SEP>C. Audo	cleaned_0index:0
Andel TR van; Bertin AT; Scheinemann S; Feno C	Andel TR van	parsed:Andel TR van<SEP>A.T. Bertin<SEP>S. Scheinemann<SEP>C. Feno	cleaned:<SEP>A.T. Bertin<SEP>S. Scheinemann<SEP>C. Feno	cleaned_0index:0
Andel TR van; Betjes MP	Andel TR van	parsed:Andel TR van<SEP>M.P. Betjes	cleaned:<SEP>M.P. Betjes	cleaned_0index:0
Andel TR van; Biesmeijer JC; Gibbs C	Andel TR van	parsed:Andel TR van<SEP>J.C. Biesmeijer<SEP>C. Gibbs	cleaned:<SEP>J.C. Biesmeijer<SEP>C. Gibbs	cleaned_0index:0
Andel TR van; Biesmeijer JC; Haber E; Gibbs C	Andel TR van	parsed:Andel TR van<SEP>J.C. Biesmeijer<SEP>E. Haber<SEP>C. Gibbs	cleaned:<SEP>J.C. Biesmeijer<SEP>E. Haber<SEP>C. Gibbs	cleaned_0index:0
Andel TR van; Biesmeijer JC; Verheijden TMS; Posthouwer C	Andel TR van	parsed:Andel TR van<SEP>J.C. Biesmeijer<SEP>T.M.S. Verheijden<SEP>C. Posthouwer	cleaned:<SEP>J.C. Biesmeijer<SEP>T.M.S. Verheijden<SEP>C. Posthouwer	cleaned_0index:0
Andel TR van; Biesmeijer JC; Vogel R	Andel TR van	parsed:Andel TR van<SEP>J.C. Biesmeijer<SEP>R. Vogel	cleaned:<SEP>J.C. Biesmeijer<SEP>R. Vogel	cleaned_0index:0
Andel TR van; Bipai R	Andel TR van	parsed:Andel TR van<SEP>R. Bipai	cleaned:<SEP>R. Bipai	cleaned_0index:0
