source_data	related_parsed_name	parsed_names	cleaned_names	cleaned_index_name_of_empty_result
E, V. Classey	V. Classey E	parsed:V. Classey E		cleaned_0index:0
Eve Ck.	Eve Ck.	parsed:Eve Ck.		cleaned_0index:0
E. Ver- gara & F. Serna				cleaned_0index:0
E. Ver- gara & F. Serna				cleaned_0index:0
Everglades Nat. Pk. & Royal Palm Hammock	Everglades Nat. Pk.	parsed:Everglades Nat. Pk.<SEP>Royal Palm Hammock	cleaned:<SEP>Royal Palm Hammock	cleaned_0index:0
E. Vertriest & Remarks. This & The	Remarks. This	parsed:E. Vertriest<SEP>Remarks. This<SEP>The	cleaned:E. Vertriest<SEP><SEP>	cleaned_0index:1
E. Vertriest & Remarks. This & The	The	parsed:E. Vertriest<SEP>Remarks. This<SEP>The	cleaned:E. Vertriest<SEP><SEP>	cleaned_0index:2
Evin & Sabzevari & The & Two & Dlabola. However & Hence	The	parsed:Evin<SEP>Sabzevari<SEP>The<SEP>Two<SEP>Dlabola However<SEP>Hence	cleaned:Evin<SEP>Sabzevari<SEP><SEP>Two<SEP>Dlabola However<SEP>Hence	cleaned_0index:2
E Vit Kuban & Thanon Thong Chai' & D. Kral & Kuban	Thanon Thong Chai'	parsed:E.Vit Kuban<SEP>Thanon Thong Chai'<SEP>D. Kral<SEP>Kuban	cleaned:E. Vit Kuban<SEP><SEP>D. Kral<SEP>Kuban	cleaned_0index:1
E Vit Kuban & Thanon Thong Chai' & D. Kral & Kuban	Thanon Thong Chai'	parsed:E.Vit Kuban<SEP>Thanon Thong Chai'<SEP>D. Kral<SEP>Kuban	cleaned:E. Vit Kuban<SEP><SEP>D. Kral<SEP>Kuban	cleaned_0index:1
E Vit Kuban & Thanon Thong Chai' & D. Kral & Kuban	Thanon Thong Chai'	parsed:E.Vit Kuban<SEP>Thanon Thong Chai'<SEP>D. Kral<SEP>Kuban	cleaned:E. Vit Kuban<SEP><SEP>D. Kral<SEP>Kuban	cleaned_0index:1
E Vit Kuban & Thanon Thong Chai' & D. Kral & Kuban	Thanon Thong Chai'	parsed:E.Vit Kuban<SEP>Thanon Thong Chai'<SEP>D. Kral<SEP>Kuban	cleaned:E. Vit Kuban<SEP><SEP>D. Kral<SEP>Kuban	cleaned_0index:1
EV Smith Res. Farm & C. H. Ray & J. Bond & A. Jeon & Joe E. Yate	EV Smith Res. Farm	parsed:EV Smith Res. Farm<SEP>C.H. Ray<SEP>J. Bond<SEP>A. Jeon<SEP>Joe E. Yate	cleaned:<SEP>C.H. Ray<SEP>J. Bond<SEP>A. Jeon<SEP>Joe E. Yate	cleaned_0index:0
E. W. Classey	E. W. Classey	parsed:E. W. Classey		cleaned_0index:0
E. W. Classey & Coll.	E. W. Classey	parsed:E. W. Classey		cleaned_0index:0
E. Wet & D. Bulgaria-Gurkovo & Z. Broad				cleaned_0index:0
E. W. Ferguson Collection	E. W. Ferguson Collection	parsed:E. W. Ferguson Collection		cleaned_0index:0
E.W. Ferguson Collection	E.W. Ferguson Collection	parsed:E.W. Ferguson Collection		cleaned_0index:0
E. W. Fergusson Collection	E. W. Fergusson Collection	parsed:E. W. Fergusson Collection		cleaned_0index:0
E. W. Fergusson Collection	E. W. Fergusson Collection	parsed:E. W. Fergusson Collection		cleaned_0index:0
E. W. Fergusson Collection	E. W. Fergusson Collection	parsed:E. W. Fergusson Collection		cleaned_0index:0
E. W. Fergusson Collection & Lea	E. W. Fergusson Collection	parsed:E. W. Fergusson Collection<SEP>Lea	cleaned:<SEP>Lea	cleaned_0index:0
E Whitsunday Is. & Long Is. & Rentz & Stop & Cytol. Prep. & Song	E Whitsunday Is.	parsed:E Whitsunday Is.<SEP>Long Is.<SEP>Rentz<SEP>Stop<SEP>Cytol Prep<SEP>Song	cleaned:<SEP><SEP>Rentz<SEP>Stop<SEP>Cytol Prep<SEP>Song	cleaned_0index:0
E Whitsunday Is. & Long Is. & Rentz & Stop & Cytol. Prep. & Song	Long Is.	parsed:E Whitsunday Is.<SEP>Long Is.<SEP>Rentz<SEP>Stop<SEP>Cytol Prep<SEP>Song	cleaned:<SEP><SEP>Rentz<SEP>Stop<SEP>Cytol Prep<SEP>Song	cleaned_0index:1
E. W. Nelson & E. A. Goldman & Measurements & Tot & Tail	Measurements	parsed:E.W. Nelson<SEP>E.A. Goldman<SEP>Measurements<SEP>Tot<SEP>Tail	cleaned:E.W. Nelson<SEP>E.A. Goldman<SEP><SEP>Tot<SEP>Tail	cleaned_0index:2
E. Woodruff & Young & Det.				cleaned_0index:0
E. Woodruff & Young & Det.				cleaned_0index:0
E. Woodruff & Young & Det.				cleaned_0index:0
E. Woodruff & Young & Det.				cleaned_0index:0
E. Woodruff & Young & Det.				cleaned_0index:0
E. Woodruff & Young & Det.				cleaned_0index:0
E. Woodruff & Young & Det.				cleaned_0index:0
E. Woodruff & Young & Det.				cleaned_0index:0
E. Woodruff & Young & Det.				cleaned_0index:0
E. Woodruff & Young & Det.				cleaned_0index:0
E. Woodruff & Young & Det.				cleaned_0index:0
E. W. Valentine & N. Z. Arthropod Collection	N. Z. Arthropod Collection	parsed:E.W. Valentine<SEP>N. Z. Arthropod Collection	cleaned:E.W. Valentine<SEP>	cleaned_0index:1
E. W. Valentine & N. Z. Arthropod Collection	N. Z. Arthropod Collection	parsed:E.W. Valentine<SEP>N. Z. Arthropod Collection	cleaned:E.W. Valentine<SEP>	cleaned_0index:1
E. W. Valentine & N. Z. Arthropod Collection	N. Z. Arthropod Collection	parsed:E.W. Valentine<SEP>N. Z. Arthropod Collection	cleaned:E.W. Valentine<SEP>	cleaned_0index:1
E. W. Valentine & N. Z. Arthropod Collection	N. Z. Arthropod Collection	parsed:E.W. Valentine<SEP>N. Z. Arthropod Collection	cleaned:E.W. Valentine<SEP>	cleaned_0index:1
Ex				cleaned_0index:0
Ex				cleaned_0index:0
Ex				cleaned_0index:0
Ex				cleaned_0index:0
Ex				cleaned_0index:0
Ex				cleaned_0index:0
Ex				cleaned_0index:0
Ex				cleaned_0index:0
Ex				cleaned_0index:0
Ex				cleaned_0index:0
Ex				cleaned_0index:0
Ex				cleaned_0index:0
Ex				cleaned_0index:0
Ex				cleaned_0index:0
Ex				cleaned_0index:0
Ex				cleaned_0index:0
Ex				cleaned_0index:0
Ex				cleaned_0index:0
Ex				cleaned_0index:0
Ex				cleaned_0index:0
Ex				cleaned_0index:0
Ex				cleaned_0index:0
Ex				cleaned_0index:0
Ex				cleaned_0index:0
Ex				cleaned_0index:0
Ex				cleaned_0index:0
Ex				cleaned_0index:0
Ex.				cleaned_0index:0
Ex.				cleaned_0index:0
Ex.				cleaned_0index:0
Ex.				cleaned_0index:0
Examined				cleaned_0index:0
Examined				cleaned_0index:0
Examined				cleaned_0index:0
Examined				cleaned_0index:0
Examined				cleaned_0index:0
Examined				cleaned_0index:0
Examined				cleaned_0index:0
Examined				cleaned_0index:0
Examined & Adult Male & Marine State Park & Pedra da Risca do Me	Adult	parsed:Adult<SEP>Marine State Park<SEP>Pedra da Risca do Me	cleaned:<SEP><SEP>Pedra da Risca do Me	cleaned_0index:0
Examined & Adult Male & Marine State Park & Pedra da Risca do Me	Marine State Park	parsed:Adult<SEP>Marine State Park<SEP>Pedra da Risca do Me	cleaned:<SEP><SEP>Pedra da Risca do Me	cleaned_0index:1
Examined, B. M.				cleaned_0index:0
Examined, B. M.				cleaned_0index:0
Examined, B. M.				cleaned_0index:0
Examined & Darko D. Cotoras	Darko D. Cotoras	parsed:Darko D. Cotoras		cleaned_0index:0
Examined & Darko D. Cotoras	Darko D. Cotoras	parsed:Darko D. Cotoras		cleaned_0index:0
Examined & Darko D. Cotoras	Darko D. Cotoras	parsed:Darko D. Cotoras		cleaned_0index:0
Ex & Blacklight & Coll. A. R. Cline				cleaned_0index:0
EXBODI				cleaned_0index:0
Ex. Broun Collection & A. E. Brookes Collection	Broun Collection	parsed:Broun Collection<SEP>A. E. Brookes Collection	cleaned:<SEP>	cleaned_0index:0
Ex. Broun Collection & A. E. Brookes Collection	A. E. Brookes Collection	parsed:Broun Collection<SEP>A. E. Brookes Collection	cleaned:<SEP>	cleaned_0index:1
Ex. Broun Collection. & Hunua Rg. Maketu. & T. Broun Collection 	Broun Collection.	parsed:Broun Collection.<SEP>Hunua Rg Maketu<SEP>T. Broun Collection	cleaned:<SEP>Hunua Rg Maketu<SEP>	cleaned_0index:0
Ex. Broun Collection. & Hunua Rg. Maketu. & T. Broun Collection 	T. Broun Collection	parsed:Broun Collection.<SEP>Hunua Rg Maketu<SEP>T. Broun Collection	cleaned:<SEP>Hunua Rg Maketu<SEP>	cleaned_0index:2
Ex. Broun Collection. & Hunua Rg. Maketu. & T. Broun Collection 	Broun Collection.	parsed:Broun Collection.<SEP>Hunua Rg Maketu<SEP>T. Broun Collection	cleaned:<SEP>Hunua Rg Maketu<SEP>	cleaned_0index:0
Ex. Broun Collection. & Hunua Rg. Maketu. & T. Broun Collection 	T. Broun Collection	parsed:Broun Collection.<SEP>Hunua Rg Maketu<SEP>T. Broun Collection	cleaned:<SEP>Hunua Rg Maketu<SEP>	cleaned_0index:2
Ex. Broun & Hunua Rg. Maketu. & T. Broun Collection & A. E. Broo	T. Broun Collection	parsed:Broun<SEP>Hunua Rg Maketu<SEP>T. Broun Collection<SEP>A.E. Broo	cleaned:Broun<SEP>Hunua Rg Maketu<SEP><SEP>A.E. Broo	cleaned_0index:2
Ex. Broun & Hunua Rg. & T. Broun Collection & A. E. Brookes Coll	Hunua Rg.	parsed:Broun<SEP>Hunua Rg.<SEP>T. Broun Collection<SEP>A.E. Brookes	cleaned:Broun<SEP><SEP><SEP>A.E. Brookes	cleaned_0index:1
Ex. Broun & Hunua Rg. & T. Broun Collection & A. E. Brookes Coll	T. Broun Collection	parsed:Broun<SEP>Hunua Rg.<SEP>T. Broun Collection<SEP>A.E. Brookes	cleaned:Broun<SEP><SEP><SEP>A.E. Brookes	cleaned_0index:2
Ex. Broun & Tairua. E. & T. Broun Collection & A. E. Brookes Col	T. Broun Collection	parsed:Broun<SEP>E. Tairua.<SEP>T. Broun Collection<SEP>A.E. Brookes	cleaned:Broun<SEP>E. Tairua.<SEP><SEP>A.E. Brookes	cleaned_0index:2
Ex. Broun & Tairua E. & T. Broun Collection & A. E. Brookes Coll	T. Broun Collection	parsed:Broun<SEP>E. Tairua<SEP>T. Broun Collection<SEP>A.E. Brookes	cleaned:Broun<SEP>E. Tairua<SEP><SEP>A.E. Brookes	cleaned_0index:2
Ex. Broun & T. Broun Collection & A. E. Brookes Collection'	T. Broun Collection	parsed:Broun<SEP>T. Broun Collection<SEP>A. E. Brookes Collection'	cleaned:Broun<SEP><SEP>	cleaned_0index:1
Ex. Broun & T. Broun Collection & A. E. Brookes Collection'	A. E. Brookes Collection'	parsed:Broun<SEP>T. Broun Collection<SEP>A. E. Brookes Collection'	cleaned:Broun<SEP><SEP>	cleaned_0index:2
Exc.				cleaned_0index:0
Exc.				cleaned_0index:0
Exc.				cleaned_0index:0
Exc.				cleaned_0index:0
Exc. Departamento de Zoologia	Departamento de Zoologia	parsed:Departamento de Zoologia		cleaned_0index:0
Exc. Departamento de Zoologia	Departamento de Zoologia	parsed:Departamento de Zoologia		cleaned_0index:0
Exc. Departamento de Zoologia	Departamento de Zoologia	parsed:Departamento de Zoologia		cleaned_0index:0
Exc. Depto. Zool.	Depto. Zool.	parsed:Depto. Zool.		cleaned_0index:0
Exc. Depto. Zool.	Depto. Zool.	parsed:Depto. Zool.		cleaned_0index:0
Exc. Depto. Zool.	Depto. Zool.	parsed:Depto. Zool.		cleaned_0index:0
Exc. Depto. Zool.	Depto. Zool.	parsed:Depto. Zool.		cleaned_0index:0
Exc. Depto. Zool.	Depto. Zool.	parsed:Depto. Zool.		cleaned_0index:0
Exc. Depto. Zool., DZ & Cardoso & Luschnath & A. M. Moss	DZ Depto. Zool.	parsed:DZ Depto. Zool.<SEP>Cardoso<SEP>Luschnath<SEP>A.M. Moss	cleaned:<SEP>Cardoso<SEP>Luschnath<SEP>A.M. Moss	cleaned_0index:0
Exc. Depto. Zool., DZ & Mato & Chapada	DZ Depto. Zool.	parsed:DZ Depto. Zool.<SEP>Mato<SEP>Chapada	cleaned:<SEP>Mato<SEP>Chapada	cleaned_0index:0
Exc. Dept. Zool.	Dept. Zool.	parsed:Dept. Zool.		cleaned_0index:0
Exchanged & Smithsonian Institution	Exchanged	parsed:Exchanged<SEP>Smithsonian Institution	cleaned:<SEP>	cleaned_0index:0
Exchanged & Smithsonian Institution	Smithsonian Institution	parsed:Exchanged<SEP>Smithsonian Institution	cleaned:<SEP>	cleaned_0index:1
Ex & Col. A. & Vovides & Iglesias & Aguilar. Labeled	A.	parsed:A.<SEP>Vovides<SEP>Iglesias<SEP>Aguilar. Labeled	cleaned:<SEP>Vovides<SEP>Iglesias<SEP>	cleaned_0index:0
Ex & Col. A. & Vovides & Iglesias & Aguilar. Labeled	Aguilar. Labeled	parsed:A.<SEP>Vovides<SEP>Iglesias<SEP>Aguilar. Labeled	cleaned:<SEP>Vovides<SEP>Iglesias<SEP>	cleaned_0index:3
Ex. Coleccion Berth Kohlmann & Labeled	Labeled	parsed:Coleccion Berth Kohlmann<SEP>Labeled	cleaned:Coleccion Berth Kohlmann<SEP>	cleaned_0index:1
Ex. Coleccion Berth Kohlmann. Labeled & M. Zunino	Coleccion Berth Kohlmann. Labeled	parsed:Coleccion Berth Kohlmann. Labeled<SEP>M. Zunino	cleaned:<SEP>M. Zunino	cleaned_0index:0
Ex. Col. Hendrichs, A.				cleaned_0index:0
Ex. & Coll.				cleaned_0index:0
Ex. Coll.				cleaned_0index:0
Ex. Coll.				cleaned_0index:0
Ex. Coll. Conchology & Coll. Conchology				cleaned_0index:0
Ex Collection J. Jarrige	Collection J. Jarrige	parsed:Collection J. Jarrige		cleaned_0index:0
Ex Collection J. Jarrige	Collection J. Jarrige	parsed:Collection J. Jarrige		cleaned_0index:0
Ex Coll. M. & Coll. G.				cleaned_0index:0
Ex Coll. M. Maindron & Coll. M. Maindron & Coll. G. Babault				cleaned_0index:0
Ex. Coll. R. Smith & Coll. R. Smith				cleaned_0index:0
Ex. Coll. Schulze.				cleaned_0index:0
Ex. Coll. Schulze & A. Zubek				cleaned_0index:0
Ex Coll. Smith & Joicey Bequest Brits. Mus.				cleaned_0index:0
Excursao Departamento de Zoologia	Excursao Departamento de Zoologia	parsed:Excursao Departamento de Zoologia		cleaned_0index:0
Ex & Div. Entomology & Station	Div. Entomology	parsed:Div. Entomology<SEP>Station	cleaned:<SEP>	cleaned_0index:0
Ex & Div. Entomology & Station	Station	parsed:Div. Entomology<SEP>Station	cleaned:<SEP>	cleaned_0index:1
Ex & Ex. & JUTTING				cleaned_0index:0
Ex F. M. S. & Museum, B. M.				cleaned_0index:0
Ex Ismael Lumawig & Coll. Franco Sandel				cleaned_0index:0
Ex Ismael Lumawig & Coll. Franco Sandel				cleaned_0index:0
Ex Ismael Lumawig & Coll. Franco Sandel				cleaned_0index:0
Ex Ismael Lumawig & Coll. Franco Sandel				cleaned_0index:0
Ex Ismael Lumawig & Coll. Franco Sandel				cleaned_0index:0
Ex Ismael Lumawig & Coll. Franco Sandel				cleaned_0index:0
Ex Ismael Lumawig & Coll. Franco Sandel				cleaned_0index:0
Ex. Ismael Lumawig & Coll. Franco Sandel				cleaned_0index:0
Ex-Musaeo E. Harold				cleaned_0index:0
Ex-Musaeo E. Harold & F. Z. Vaz-de-Mello				cleaned_0index:0
Ex-Musaeo E. Harold & F. Z. Vaz-de-Mello				cleaned_0index:0
Ex Musaeo Parry & Museum Paris & Coll. R. Oberthur				cleaned_0index:0
Ex-Museo E. Harold & Coll. R. Oberthur & F. Z. Vaz-de-Mello				cleaned_0index:0
Ex-Museo N. Van de Poil				cleaned_0index:0
Ex & Museum				cleaned_0index:0
Ex Oberthur Coll. Brits. Mus.				cleaned_0index:0
Exp				cleaned_0index:0
Exp				cleaned_0index:0
Exp.				cleaned_0index:0
Exp.				cleaned_0index:0
Exp.				cleaned_0index:0
Exp.				cleaned_0index:0
Exp.				cleaned_0index:0
Exp.				cleaned_0index:0
Exp.				cleaned_0index:0
Exp. & Cupido & Indian & Geijskes'				cleaned_0index:0
Exp. Depto. Zool.	Depto. Zool.	parsed:Depto. Zool.		cleaned_0index:0
Exp. Depto. Zool.	Depto. Zool.	parsed:Depto. Zool.		cleaned_0index:0
Exp. Dept. Zoo	Dept. Zoo	parsed:Dept. Zoo		cleaned_0index:0
Exp. Dept. Zoologia	Dept. Zoologia	parsed:Dept. Zoologia		cleaned_0index:0
Exp. Dep. Zoo	Dep. Zoo	parsed:Dep. Zoo		cleaned_0index:0
Exp & Dep & Zool	Zool	parsed:Dep<SEP>Zool	cleaned:Dep<SEP>	cleaned_0index:1
Exp. Dep. Zool	Dep. Zool	parsed:Dep. Zool		cleaned_0index:0
Exp. Dep. Zool	Dep. Zool	parsed:Dep. Zool		cleaned_0index:0
Exp. Dep. Zool	Dep. Zool	parsed:Dep. Zool		cleaned_0index:0
Exp. Dep. Zool	Dep. Zool	parsed:Dep. Zool		cleaned_0index:0
Exp. Dep. Zool	Dep. Zool	parsed:Dep. Zool		cleaned_0index:0
Exp. Dep. Zool	Dep. Zool	parsed:Dep. Zool		cleaned_0index:0
Exp. Dep. Zool.	Dep. Zool.	parsed:Dep. Zool.		cleaned_0index:0
Exp. Dep. Zool.	Dep. Zool.	parsed:Dep. Zool.		cleaned_0index:0
Exp. Dep. Zool.	Dep. Zool.	parsed:Dep. Zool.		cleaned_0index:0
Exp. Dep. Zool.	Dep. Zool.	parsed:Dep. Zool.		cleaned_0index:0
Exp. Dep. Zool.	Dep. Zool.	parsed:Dep. Zool.		cleaned_0index:0
Exp. Dep. Zool.	Dep. Zool.	parsed:Dep. Zool.		cleaned_0index:0
Exp. Dep. Zool.	Dep. Zool.	parsed:Dep. Zool.		cleaned_0index:0
Exp. Dep. Zool.	Dep. Zool.	parsed:Dep. Zool.		cleaned_0index:0
Exp. Dep. Zool.	Dep. Zool.	parsed:Dep. Zool.		cleaned_0index:0
Exp. Dep. Zool.	Dep. Zool.	parsed:Dep. Zool.		cleaned_0index:0
Exp. Dep. Zool.	Dep. Zool.	parsed:Dep. Zool.		cleaned_0index:0
Exp. Dep. Zool.	Dep. Zool.	parsed:Dep. Zool.		cleaned_0index:0
Exp.Dep.Zool.	Dep. Zool.	parsed:Dep. Zool.		cleaned_0index:0
Exp. Dep. Zoologia	Dep. Zoologia	parsed:Dep. Zoologia		cleaned_0index:0
Exp. Dep. Zool. & Paraty	Dep. Zool.	parsed:Dep. Zool.<SEP>Paraty	cleaned:<SEP>Paraty	cleaned_0index:0
Exp. Dpto. Zool.	Dpto. Zool.	parsed:Dpto. Zool.		cleaned_0index:0
Exp. Dpto. Zool.	Dpto. Zool.	parsed:Dpto. Zool.		cleaned_0index:0
Exp. Dr. & Balogh				cleaned_0index:0
Exp. Dr. Z.	Z.	parsed:Z.		cleaned_0index:0
Exp. Dr. Z. & Changaj Gebirge & Ulaan & Pass Egijn & Erdenesogt 	Z.	parsed:Z.<SEP>Changaj Gebirge<SEP>Ulaan<SEP>Pass Egijn<SEP>Erdenesogt	cleaned:<SEP>Changaj Gebirge<SEP>Ulaan<SEP>Pass Egijn<SEP>Erdenesogt	cleaned_0index:0
Exp. Dr. Z. & Kaszab & Nr. & Z. Kaszab	Z.	parsed:Z.<SEP>Kaszab<SEP>Nr<SEP>Z. Kaszab	cleaned:<SEP>Kaszab<SEP>Nr<SEP>Z. Kaszab	cleaned_0index:0
Exp. Dr. Z. & Nr & S Ural & Ilmen Nature Reserve & Tolstykh	Z.	parsed:Z.<SEP>Nr<SEP>S. Ural<SEP>Ilmen Nature Reserve<SEP>Tolstykh	cleaned:<SEP>Nr<SEP>S. Ural<SEP><SEP>Tolstykh	cleaned_0index:0
Exp. Dr. Z. & Nr & S Ural & Ilmen Nature Reserve & Tolstykh	Ilmen Nature Reserve	parsed:Z.<SEP>Nr<SEP>S. Ural<SEP>Ilmen Nature Reserve<SEP>Tolstykh	cleaned:<SEP>Nr<SEP>S. Ural<SEP><SEP>Tolstykh	cleaned_0index:3
Exp. Dr. Z. & Nr. & Z. Kaszab	Z.	parsed:Z.<SEP>Nr<SEP>Z. Kaszab	cleaned:<SEP>Nr<SEP>Z. Kaszab	cleaned_0index:0
Exp. Dr. Z. & Nr. & Z. Kaszab	Z.	parsed:Z.<SEP>Nr<SEP>Z. Kaszab	cleaned:<SEP>Nr<SEP>Z. Kaszab	cleaned_0index:0
Exp. Dr. Z. & Nr. & Z. Kaszab	Z.	parsed:Z.<SEP>Nr<SEP>Z. Kaszab	cleaned:<SEP>Nr<SEP>Z. Kaszab	cleaned_0index:0
Exp. Dr. Z. & Nr. & Z. Kaszab	Z.	parsed:Z.<SEP>Nr<SEP>Z. Kaszab	cleaned:<SEP>Nr<SEP>Z. Kaszab	cleaned_0index:0
Exp. Dr. Z. & Nr. & Z. Kaszab	Z.	parsed:Z.<SEP>Nr<SEP>Z. Kaszab	cleaned:<SEP>Nr<SEP>Z. Kaszab	cleaned_0index:0
Exp. Dr. Z. & Nr. & Z. Kaszab	Z.	parsed:Z.<SEP>Nr<SEP>Z. Kaszab	cleaned:<SEP>Nr<SEP>Z. Kaszab	cleaned_0index:0
Exp. Dr. Z. & Nr. & Z. Kaszab	Z.	parsed:Z.<SEP>Nr<SEP>Z. Kaszab	cleaned:<SEP>Nr<SEP>Z. Kaszab	cleaned_0index:0
Exped	Exped	parsed:Exped		cleaned_0index:0
Exped	Exped	parsed:Exped		cleaned_0index:0
Exped	Exped	parsed:Exped		cleaned_0index:0
Exped	Exped	parsed:Exped		cleaned_0index:0
Exped.	Exped.	parsed:Exped.		cleaned_0index:0
Exped.	Exped.	parsed:Exped.		cleaned_0index:0
Exped.	Exped.	parsed:Exped.		cleaned_0index:0
Exped.	Exped.	parsed:Exped.		cleaned_0index:0
Exped.	Exped.	parsed:Exped.		cleaned_0index:0
Exped.	Exped.	parsed:Exped.		cleaned_0index:0
Exped.	Exped.	parsed:Exped.		cleaned_0index:0
Exped.	Exped.	parsed:Exped.		cleaned_0index:0
Exped.	Exped.	parsed:Exped.		cleaned_0index:0
Exped.	Exped.	parsed:Exped.		cleaned_0index:0
Exped.	Exped.	parsed:Exped.		cleaned_0index:0
Exped.	Exped.	parsed:Exped.		cleaned_0index:0
Exped.	Exped.	parsed:Exped.		cleaned_0index:0
Exped.	Exped.	parsed:Exped.		cleaned_0index:0
Exped.	Exped.	parsed:Exped.		cleaned_0index:0
Exped.	Exped.	parsed:Exped.		cleaned_0index:0
Exped.	Exped.	parsed:Exped.		cleaned_0index:0
Exped.	Exped.	parsed:Exped.		cleaned_0index:0
Exped.	Exped.	parsed:Exped.		cleaned_0index:0
Exped.	Exped.	parsed:Exped.		cleaned_0index:0
Exped.	Exped.	parsed:Exped.		cleaned_0index:0
Exped.	Exped.	parsed:Exped.		cleaned_0index:0
Exped.	Exped.	parsed:Exped.		cleaned_0index:0
Exped.	Exped.	parsed:Exped.		cleaned_0index:0
Exped. Bathus	Exped. Bathus	parsed:Exped. Bathus		cleaned_0index:0
Exped. Dept. Zoologia, DZ	DZ Exped. Dept. Zoologia	parsed:DZ Exped. Dept. Zoologia		cleaned_0index:0
Exped. Dep. Zool.	Exped. Dep. Zool.	parsed:Exped. Dep. Zool.		cleaned_0index:0
Exped. Diaoluoshan	Exped. Diaoluoshan	parsed:Exped. Diaoluoshan		cleaned_0index:0
Exped. Hongshuihe Inst. Bot. Austro-Sin Acad. Sin.	Exped. Hongshuihe Inst. Bot. Austro-Sin Acad. Sin.	parsed:Exped. Hongshuihe Inst. Bot. Austro-Sin Acad. Sin.		cleaned_0index:0
Exped. Huanan	Exped. Huanan	parsed:Exped. Huanan		cleaned_0index:0
Expedicao Arachne	Expedicao Arachne	parsed:Expedicao Arachne		cleaned_0index:0
Expedicao Arachne	Expedicao Arachne	parsed:Expedicao Arachne		cleaned_0index:0
Expedicao Arachne	Expedicao Arachne	parsed:Expedicao Arachne		cleaned_0index:0
Expedicao Butantan	Expedicao Butantan	parsed:Expedicao Butantan		cleaned_0index:0
Expedicao C. Z. B.	C. Z. B. Expedicao	parsed:C. Z. B. Expedicao		cleaned_0index:0
Expedicao Departamento de Zoologia	Expedicao Departamento de Zoologia	parsed:Expedicao Departamento de Zoologia		cleaned_0index:0
Expedicao Departamento de Zoologia	Expedicao Departamento de Zoologia	parsed:Expedicao Departamento de Zoologia		cleaned_0index:0
Expedicao Departamento de Zoologia.	Expedicao Departamento de Zoologia.	parsed:Expedicao Departamento de Zoologia.		cleaned_0index:0
Expedicao Departamento de Zoologia.	Expedicao Departamento de Zoologia.	parsed:Expedicao Departamento de Zoologia.		cleaned_0index:0
Expedicao Departamento de Zoologia.	Expedicao Departamento de Zoologia.	parsed:Expedicao Departamento de Zoologia.		cleaned_0index:0
Expedicao Departamento de Zoologia.	Expedicao Departamento de Zoologia.	parsed:Expedicao Departamento de Zoologia.		cleaned_0index:0
Expedicao Departamento de Zoologia.	Expedicao Departamento de Zoologia.	parsed:Expedicao Departamento de Zoologia.		cleaned_0index:0
Expedicao Departamento de Zoologia.	Expedicao Departamento de Zoologia.	parsed:Expedicao Departamento de Zoologia.		cleaned_0index:0
Expedicao Departamento de Zoologia.	Expedicao Departamento de Zoologia.	parsed:Expedicao Departamento de Zoologia.		cleaned_0index:0
Expedicao Departamento de Zoologia.	Expedicao Departamento de Zoologia.	parsed:Expedicao Departamento de Zoologia.		cleaned_0index:0
Expedicao Departamento de Zoologia.	Expedicao Departamento de Zoologia.	parsed:Expedicao Departamento de Zoologia.		cleaned_0index:0
Expedição Departamento de Zoologia	Expedição Departamento de Zoologia	parsed:Expedição Departamento de Zoologia		cleaned_0index:0
Expedicao do Departamento de Zoologia.	Expedicao do Departamento de Zoologia.	parsed:Expedicao do Departamento de Zoologia.		cleaned_0index:0
Expedicao do Departamento de Zoologia.	Expedicao do Departamento de Zoologia.	parsed:Expedicao do Departamento de Zoologia.		cleaned_0index:0
Expedicao do Departamento de Zoologia.	Expedicao do Departamento de Zoologia.	parsed:Expedicao do Departamento de Zoologia.		cleaned_0index:0
Expedicao do Departamento de Zoologia.	Expedicao do Departamento de Zoologia.	parsed:Expedicao do Departamento de Zoologia.		cleaned_0index:0
Expedicao do Departamento de Zoologia.	Expedicao do Departamento de Zoologia.	parsed:Expedicao do Departamento de Zoologia.		cleaned_0index:0
