recordedBy	occurrenceID_count	occurrenceID_first
Alexeenko	1	https://herbarium.bgbm.org/object/B100534574
Alexeenko, T. (no. 897)	1	http://id.snsb.info/snsb/collection/462709/563867/241549
Alexeenko,T.	24	https://herbarium.bgbm.org/object/B100177752
Alexeenko,Th.	5	https://dr.jacq.org/DR061665
Alexeenko,Th. & Woronow,G.	1	https://dr.jacq.org/DR063590
Alexeev,E.	1	https://herbarium.bgbm.org/object/B100271950
Alexeeva,L.	1	https://herbarium.bgbm.org/object/B100526472
Alfaro Gonzalez,A.	2	https://herbarium.bgbm.org/object/B200067890
Alfaro,E.	82	https://herbarium.bgbm.org/object/B101148656
Alfaro,E. & Acosta,L.	4	https://herbarium.bgbm.org/object/B101141578
Alfaro,E. & Alfaro,M.	7	https://herbarium.bgbm.org/object/B101143107
Alfaro,E. & Alvarado Mendez,A.	2	https://herbarium.bgbm.org/object/B101140888
Alfaro,E. & Esquivel,O.	2	https://herbarium.bgbm.org/object/B101159044
Alfaro,E. & González,A.F.R.	2	https://herbarium.bgbm.org/object/B101112093
Alfaro,E. & González,J.	9	https://herbarium.bgbm.org/object/B101141583
Alfaro,E. & González,J.C.	1	https://herbarium.bgbm.org/object/B101131876
Alfaro,E. & González,L.	3	https://herbarium.bgbm.org/object/B101140889
Alfaro,E. & Grayum,M.H.	8	https://herbarium.bgbm.org/object/B101141716
Alfaro,E. & Quirós,K.	17	https://herbarium.bgbm.org/object/B101142614
Alfaro,E., Acevedo,H. & Garita,A.	2	https://herbarium.bgbm.org/object/B101141074
Alfaro,E., Aguilar,R., Hammel,B., Arriola,C. & Garita,A.	1	https://herbarium.bgbm.org/object/B101142730
Alfaro,E., Aguilar,R., Hammel,B., Garita,A. & Arriola,C.	1	https://herbarium.bgbm.org/object/B101141361
Alfaro,E., Alfaro,H. & Vargas,G.	1	https://herbarium.bgbm.org/object/B101112616
Alfaro,E., Alfaro,M., Alfaro,H. & Delgado,R.	2	https://herbarium.bgbm.org/object/B101139298
Alfaro,E., Delgado,R. & Alfaro,M.	1	https://herbarium.bgbm.org/object/B101152238
Alfaro,E., Elizondo,M. & Chacón,W.	3	https://herbarium.bgbm.org/object/B101140887
Alfaro,E., Espinoza,R., González,J. & Grayum,M.	1	https://herbarium.bgbm.org/object/B101144476
Alfaro,E., González,J. & González,Luis	2	https://herbarium.bgbm.org/object/B101144188
Alfaro,E., González,J., Espinoza,R. & Benavides,C.	1	https://herbarium.bgbm.org/object/B101139295
Alfaro,E., González,J., Espinoza,R., Benavides,C., Porras Vega,W. & Hernández,J.	1	https://herbarium.bgbm.org/object/B101112642
Alfaro,E., González,J., Espinoza,R., Porras Vega,W., Hernández,J. & Hernández,C.	2	https://herbarium.bgbm.org/object/B101141177
Alfaro,E., González,J., Grayum,M.H. & Espinoza,R.	1	https://herbarium.bgbm.org/object/B101138517
Alfaro,E., González,L., González,J. & Acevedo,H.	3	https://herbarium.bgbm.org/object/B101147497
Alfaro,E., González,R., Delgado,R. & Alfaro,M.	1	https://herbarium.bgbm.org/object/B101112799
Alfaro,E., Grayum,M.H., González,J. & Espinoza,R.	1	https://herbarium.bgbm.org/object/B101137919
Alfaro,E., Guadamuz,A. & González,J.	4	https://herbarium.bgbm.org/object/B101159050
Alfaro,E., Guadamuz,A. & Grayum,M.H.	1	https://herbarium.bgbm.org/object/B101148284
Alfaro,E., Kriebel,R. & Alfaro,M.	1	https://herbarium.bgbm.org/object/B101153718
Alfaro,E., Kriebel,R. & Solano,D.	2	https://herbarium.bgbm.org/object/B101144298
Alfaro,E., Lopez Nuñez,I. & Chaves,J.L.	1	https://herbarium.bgbm.org/object/B101152907
Alfaro,E., López,I. & Chaves,J.L.	1	https://herbarium.bgbm.org/object/B101131958
Alfaro,E., Mora,E. [Edgar], Jiménez,A. & Rojas,A.	1	https://herbarium.bgbm.org/object/B101144354
Alfaro,E., Zamora,N. & González,J.	1	https://herbarium.bgbm.org/object/B101141779
Alfaro,M.	4	https://herbarium.bgbm.org/object/B101141068
Alford M.H., Alford,E.E., Mahadeo, Sumedha, Haynes,L. & Roopsind,I.	1	https://herbarium.bgbm.org/object/B100161498
Ali Hassan	1	https://herbarium.bgbm.org/object/B101156197
Aliotti	1	https://herbarium.bgbm.org/object/B100057493
Allard,G.	1	https://herbarium.bgbm.org/object/B100256202
Alleizette,A.C. d'	14	https://herbarium.bgbm.org/object/B100153893
Alleizette,Ch. d'	4	https://dr.jacq.org/DR074167
Allen	2	https://je.jacq.org/JE04005305
Allen, O.D. (no. 278)	1	http://id.snsb.info/snsb/collection/455533/556061/235013
Allen, O.D. (no. 294)	1	http://id.snsb.info/snsb/collection/478610/589533/259632
Allen, O.D. (no. 95 a)	1	http://id.snsb.info/snsb/collection/474684/584452/255911
Allen, P.H. (no. 4576)	1	http://id.snsb.info/snsb/collection/490987/603223/272871
Allen, P.H. (no. 4744)	1	http://id.snsb.info/snsb/collection/494611/609761/276443
Allen, P.H. (no. 5204)	1	http://id.snsb.info/snsb/collection/479594/590636/260573
Allen, P.H. (no. 5225)	1	http://id.snsb.info/snsb/collection/680338/742770/387171
Allen,B. & Allen,M.	1	https://je.jacq.org/JE04006401
Allen,B.H.	1	https://je.jacq.org/JE04008163
Allen,C.E.F.	3	https://herbarium.bgbm.org/object/B100279965
Allen,O.D.	4	https://herbarium.bgbm.org/object/B100241402
Allen,P.H.	2	https://herbarium.bgbm.org/object/B100248165
Allent	1	https://herbarium.bgbm.org/object/B100089542
Allioni	2	https://herbarium.bgbm.org/object/B100241191
Allioni, C.	9	http://id.snsb.info/snsb/collection/494715/609865/276544
Allioni, C. (no. G. 194)	1	http://id.snsb.info/snsb/collection/458948/559647/237797
Allioni,C.	4	https://je.jacq.org/JE04007789
Allioni,M.	2	https://je.jacq.org/JE04004886
Allioni,M. Rev.	3	https://herbarium.bgbm.org/object/B300030053
Allison,K.W.	28	https://je.jacq.org/JE04003027
Allorge,Valia (Valentine) Selitsky & Allorge,P.	1	https://je.jacq.org/JE04004935
Allred, K. (no. 2021)	1	http://id.snsb.info/snsb/collection/445763/546159/228663
Alluaud	1	https://herbarium.bgbm.org/object/B200125047
Alluaud,C.	1	https://herbarium.bgbm.org/object/B200125046
Almborn,O.	1	https://dr.jacq.org/DR058081
Almeda, F.	3	http://id.snsb.info/snsb/collection/119070/177869/120015
Almer,G.	1	https://herbarium.bgbm.org/object/B101137447
Almquist	1	https://herbarium.bgbm.org/object/B100002493
Almquist & Kempe	1	https://herbarium.bgbm.org/object/B100749210
Almquist, S.O.I. (no. 267)	1	http://id.snsb.info/snsb/collection/118876/177675/119826
Almquist,E.G. & Samuelsson,G.	1	https://herbarium.bgbm.org/object/B100295390
Almquist,Emil	1	https://dr.jacq.org/DR047889
Almquist,S.	1	https://herbarium.bgbm.org/object/B101013965
Almquist,S.O.I. & Kempe	1	https://herbarium.bgbm.org/object/B100841510
Alonzo,C.C.	1	https://herbarium.bgbm.org/object/B100164783
Alpburn,J.B.	1	https://herbarium.bgbm.org/object/B100158313
Alphand,J.	1	https://herbarium.bgbm.org/object/B101142334
Alscher	1	https://herbarium.bgbm.org/object/B100461315
Alschinger	14	https://herbarium.bgbm.org/object/B100841323
Alschinger,A.	18	https://herbarium.bgbm.org/object/B100749399
Alschinger,Andreas	1	https://herbarium.bgbm.org/object/B100749292
Alsen	1	https://herbarium.bgbm.org/object/B100517842
Alsleben,K.	1	https://herbarium.bgbm.org/object/B200002014
Alston,A.H.G.	1	https://herbarium.bgbm.org/object/B200075338
Alt	2	https://dr.jacq.org/DR045523
Alta,P.	1	https://herbarium.bgbm.org/object/B180013115
Altheimer,C.	20	https://herbarium.bgbm.org/object/B101154523
Altmann	1	https://herbarium.bgbm.org/object/B100597466
Altmann,N.	6	https://herbarium.bgbm.org/object/B100597458
Altvater	1	https://herbarium.bgbm.org/object/B700100756
Aluisio, J. (no. 122)	1	http://id.snsb.info/snsb/collection/408785/478191/192667
Alvarado,F.	1	https://herbarium.bgbm.org/object/B200211672
Alvarenga,C.,E.	1	https://herbarium.bgbm.org/object/B100209273
Alvarenga,C.E.	2	https://herbarium.bgbm.org/object/B180003228
Alvarenga,Te., Grear,J.W. jr., Souza,R. & Santos,R. dos	1	https://herbarium.bgbm.org/object/B100525791
Alvarez, L.	8	http://id.snsb.info/snsb/collection/502438/623672/281228
Alvarez, L.E	2	http://id.snsb.info/snsb/collection/503202/624448/281984
Alvarez, L.E.	4	http://id.snsb.info/snsb/collection/503245/624494/282024
Alvarez, R.J. (no. FB 22429)	1	http://id.snsb.info/snsb/collection/648593/704263/354297
Alvarez,M.	3	https://herbarium.bgbm.org/object/B100599503
Alvarez,M.G., Burgt,X.M. van der, Ngansop,E., Tchiengue,B. & Pickering,H.	1	https://herbarium.bgbm.org/object/B101189191
Alvarez,R.J.	1	https://herbarium.bgbm.org/object/B100272849
Alverson,W.S.	1	https://herbarium.bgbm.org/object/B100244022
Alziar,G.	2	https://herbarium.bgbm.org/object/B100216559
Alziar,G., Aparicio,P., Carrasco,M.A. & Jeanmonod,D.	6	https://herbarium.bgbm.org/object/B100202016
Alziar,G., Ewald,P., Aparicio,A., Carrasco,M.A. & Jeanmonod,D.	2	https://herbarium.bgbm.org/object/B100190610
Alziar,G., Ewald,P., Aparicio,A., Carrasco,M.A., Jeanmonod,D., Roux,C., Tzanoudakis,D., Velayos,M., Falciani,L., Gambino,A., Hedderson,T., Vogt,R. & Chrissodhoulou,P.	6	https://herbarium.bgbm.org/object/B100525342
Alziar.G.,Ewald,P.,Aparicino,M.A. & al.	3	https://herbarium.bgbm.org/object/B100066597
Ama, D.	4	http://id.snsb.info/snsb/collection/667470/726051/373705
Amador,R., Chávez,V. & González,O.	3	https://herbarium.bgbm.org/object/B100015700
Amakawa,T.	4	https://je.jacq.org/JE04009980
Amann,J.J.	2	https://je.jacq.org/JE04001380
Amaral,I.L., Cid,C.A., Guedes,J. & Lima,J.	1	https://herbarium.bgbm.org/object/B101150072
Amarell,U.	57	https://herbarium.bgbm.org/object/B100463086
Ambolt,N.	71	https://herbarium.bgbm.org/object/B100647059
Ambrose	1	https://herbarium.bgbm.org/object/B100068383
Ambrosi	4	https://herbarium.bgbm.org/object/B101113010
Ambrosi,F.	2	https://je.jacq.org/JE00016407
Ambrosi,L.	1	https://herbarium.bgbm.org/object/B100749427
Ambrosius	2	https://herbarium.bgbm.org/object/B100841688
Ambursky,Z.	1	https://herbarium.bgbm.org/object/B100209637
Amdjah	3	https://herbarium.bgbm.org/object/B100272313
Amdursky,I.	1	https://dr.jacq.org/DR049715
Amdursky,I. & Grizi,A.	1	https://dr.jacq.org/DR057885
Amdursky,I. & Gurevitch,N.	1	https://dr.jacq.org/DR066412
Amdursky,I.(or J.)	2	https://herbarium.bgbm.org/object/B100184385
Amdyah	2	https://herbarium.bgbm.org/object/B200180360
Ameghino,C.	2	https://herbarium.bgbm.org/object/B100386857
Amelang,N.	5	https://herbarium.bgbm.org/object/B700005295
American-Iranian Botanical Delegation (no. 33614)	1	http://id.snsb.info/snsb/collection/469317/575620/248269
American-Iranian Botanical Delegation (no. 33634)	1	http://id.snsb.info/snsb/collection/469305/575608/248257
American-Iranian Botanical Delegation (no. 33643)	1	http://id.snsb.info/snsb/collection/469306/575609/248258
American-Iranian Botanical Delegation (no. 33705)	1	http://id.snsb.info/snsb/collection/469313/575616/248265
American-Iranian Botanical Delegation (no. 33796)	1	http://id.snsb.info/snsb/collection/469307/575610/248259
American-Iranian Botanical Delegation (no. 35308)	1	http://id.snsb.info/snsb/collection/469315/575618/248267
Ames,M.E.P. & Lemmon,J.G.	1	https://herbarium.bgbm.org/object/B100294655
Amez,A., Fernandez,A., Mercado,N. & Guzman,L.	1	https://herbarium.bgbm.org/object/B100711197
Amherst, S.	1	http://id.snsb.info/snsb/collection/501554/622788/280344
Amich,F., Herrero,F. & Sánchez,J.A.	1	https://herbarium.bgbm.org/object/B100356950
Amin, K.S.	1	http://id.snsb.info/snsb/collection/468914/575217/247866
Amini Rad,M.	5	https://herbarium.bgbm.org/object/B100523409
Ammann, E.	1	http://id.snsb.info/snsb/collection/653337/710060/359066
Ammann, E. (no. 12)	1	http://id.snsb.info/snsb/collection/623253/674113/325147
Ammann, E. (no. 28)	1	http://id.snsb.info/snsb/collection/118253/177053/119267
Ammann, E. (no. 29)	1	http://id.snsb.info/snsb/collection/406845/471629/190738
Ammann, E. (no. 30)	1	http://id.snsb.info/snsb/collection/118252/177052/119266
Amorim, A.M.	1	http://id.snsb.info/snsb/collection/715187/779565/421007
Amoroso	1	https://herbarium.bgbm.org/object/B100244265
Amshoff,G.J.H.	1	https://herbarium.bgbm.org/object/B100629912
Amt,C.	1	https://herbarium.bgbm.org/object/B100124157
Anastasiu,P.	7	https://herbarium.bgbm.org/object/B100122336
Anchev,M.	1	https://herbarium.bgbm.org/object/B100386936
Anchieta	1	https://herbarium.bgbm.org/object/B100166261
Ancizar	1	https://dr.jacq.org/DR078092
Andeer	1	https://je.jacq.org/JE00017638
Ander,F.H.	1	https://herbarium.bgbm.org/object/B101068224
Anders	1	https://herbarium.bgbm.org/object/B100004331
Anders, O.	2	http://id.snsb.info/snsb/collection/499494/620712/278297
Anders, O. (no. 10114)	1	http://id.snsb.info/snsb/collection/463025/564183/241865
Anders, O. (no. 10123)	1	http://id.snsb.info/snsb/collection/462754/563912/241594
Anders, O. (no. 10250)	1	http://id.snsb.info/snsb/collection/463026/564184/241866
Anders, O. (no. 10340)	1	http://id.snsb.info/snsb/collection/463062/564220/241902
Anders, O. (no. 10810)	1	http://id.snsb.info/snsb/collection/462889/564047/241729
Anders, O. (no. 10827)	1	http://id.snsb.info/snsb/collection/471236/580469/252320
Anders, O. (no. 10926)	2	http://id.snsb.info/snsb/collection/118173/176973/119193
Anders, O. (no. 10947)	2	http://id.snsb.info/snsb/collection/462774/563932/241614
Anders, O. (no. 11061)	1	http://id.snsb.info/snsb/collection/462799/563957/241639
Anders, O. (no. 3134)	1	http://id.snsb.info/snsb/collection/463078/564236/241918
Anders, O. (no. 3366)	1	http://id.snsb.info/snsb/collection/462753/563911/241593
Anders, O. (no. 3400)	1	http://id.snsb.info/snsb/collection/462649/563807/241489
Anders, O. (no. 3877)	1	http://id.snsb.info/snsb/collection/463064/564222/241904
Anders, O. (no. 3908)	3	http://id.snsb.info/snsb/collection/475686/585793/256986
Anders, O. (no. 4014)	1	http://id.snsb.info/snsb/collection/469255/575558/248207
Anders, O. (no. 4245)	1	http://id.snsb.info/snsb/collection/462755/563913/241595
Anders, O. (no. 4715)	1	http://id.snsb.info/snsb/collection/471235/580468/252319
Anders, O. (no. 5139)	1	http://id.snsb.info/snsb/collection/462783/563941/241623
Anders, O. (no. 5316)	1	http://id.snsb.info/snsb/collection/117840/176640/118893
Anders, O. (no. 5322)	1	http://id.snsb.info/snsb/collection/484475/596592/266233
Anders, O. (no. 5504)	1	http://id.snsb.info/snsb/collection/471210/580443/252294
Anders, O. (no. 6143)	2	http://id.snsb.info/snsb/collection/462739/563897/241579
Anders, O. (no. 6294)	1	http://id.snsb.info/snsb/collection/471249/580482/252333
Anders, O. (no. 6457)	1	http://id.snsb.info/snsb/collection/471228/580461/252312
Anders, O. (no. 6764)	2	http://id.snsb.info/snsb/collection/476174/586423/257429
Anders, O. (no. 6926)	1	http://id.snsb.info/snsb/collection/471242/580475/252326
Anders, O. (no. 7431)	1	http://id.snsb.info/snsb/collection/462777/563935/241617
Anders, O. (no. 7565)	1	http://id.snsb.info/snsb/collection/462743/563901/241583
Anders, O. (no. 7905)	2	http://id.snsb.info/snsb/collection/476105/586354/257360
Anders, O. (no. 7954)	1	http://id.snsb.info/snsb/collection/117857/176657/118910
Anders, O. (no. 8067)	1	http://id.snsb.info/snsb/collection/469574/575877/248526
Anders, O. (no. 8092)	1	http://id.snsb.info/snsb/collection/512131/634441/291546
Anders, O. (no. 8103)	1	http://id.snsb.info/snsb/collection/462770/563928/241610
Anders, O. (no. 8569)	1	http://id.snsb.info/snsb/collection/462848/564006/241688
Anders, O. (no. 8603)	1	http://id.snsb.info/snsb/collection/462993/564151/241833
Anders, O. (no. 8606)	2	http://id.snsb.info/snsb/collection/462849/564007/241689
Anders, O. (no. 9164)	2	http://id.snsb.info/snsb/collection/408355/477646/192239
Anders, O. (no. 9207)	1	http://id.snsb.info/snsb/collection/463024/564182/241864
Anders, O. (no. 9555)	1	http://id.snsb.info/snsb/collection/462638/563796/241478
Anders, O. (no. 9562)	1	http://id.snsb.info/snsb/collection/468890/575193/247842
Anders, O. (no. 9943)	1	http://id.snsb.info/snsb/collection/462681/563839/241521
Anders,J.	3	https://herbarium.bgbm.org/object/B100296443
Anders,O.	1	https://herbarium.bgbm.org/object/B101041547
Andersen	1	https://herbarium.bgbm.org/object/B200108733
Andersohn,C.	2	https://herbarium.bgbm.org/object/B600127331
Anderson	4	https://herbarium.bgbm.org/object/B100526486
Anderson, Don	1	http://id.snsb.info/snsb/collection/681420/744296/388348
Anderson, E.L.	1	http://id.snsb.info/snsb/collection/474338/584106/255565
Anderson, G.	1	http://id.snsb.info/snsb/collection/670421/729915/376744
Anderson, J.	1	http://id.snsb.info/snsb/collection/118020/176820/119051
Anderson, T. (no. 1224)	1	http://id.snsb.info/snsb/collection/574651/661942/314561
Anderson, T. (no. 157)	1	http://id.snsb.info/snsb/collection/479617/590659/260596
Anderson, T. (no. 564)	1	http://id.snsb.info/snsb/collection/484473/596590/266231
Anderson, T. (no. 838)	1	http://id.snsb.info/snsb/collection/467615/571969/246567
Anderson, W.R.	1	http://id.snsb.info/snsb/collection/445343/545580/228229
Anderson, W.R. (no. 11758)	1	http://id.snsb.info/snsb/collection/676743/738150/383509
Anderson, W.R. (no. 12945)	1	http://id.snsb.info/snsb/collection/676540/737946/383306
Anderson, W.R. (no. 9240)	1	http://id.snsb.info/snsb/collection/25690/34468/25254
Anderson,A.C.	1	https://herbarium.bgbm.org/object/B101115508
Anderson,C.L.	1	https://herbarium.bgbm.org/object/B100241523
Anderson,D.T.	1	https://herbarium.bgbm.org/object/B100244885
Anderson,R.	1	https://herbarium.bgbm.org/object/B700004761
Anderson,S.	1	https://herbarium.bgbm.org/object/B100186772
Anderson,T.	2	https://herbarium.bgbm.org/object/B200147115
Anderson,W.R.	3	https://herbarium.bgbm.org/object/B200132750
Anderson,W.R., Stieber,M. & Kirkbride Jr.,J.H.	3	https://herbarium.bgbm.org/object/B100243765
Andersson	6	https://herbarium.bgbm.org/object/B100076022
Andersson, N.J.	1	http://id.snsb.info/snsb/collection/472780/582069/253864
Andersson, N.J. (no. 67)	1	http://id.snsb.info/snsb/collection/662842/720664/369821
Andersson, N.J. (no. 74)	1	http://id.snsb.info/snsb/collection/675563/736286/382317
Andersson,A.	2	https://herbarium.bgbm.org/object/B100243127
Andersson,A. & Franzén,R.	5	https://herbarium.bgbm.org/object/B100212980
Andersson,C.A.	1	https://dr.jacq.org/DR058946
Andersson,E.	1	https://herbarium.bgbm.org/object/B100295613
Andersson,J.G.	2	https://herbarium.bgbm.org/object/B100241678
Andersson,N.J.	18	https://je.jacq.org/JE04005540
Andieux	1	https://herbarium.bgbm.org/object/B100157423
Ando,H.	2	https://je.jacq.org/JE04009993
Andoh,J.E.	5	https://herbarium.bgbm.org/object/B100057925
Andoli,T.E.	1	https://herbarium.bgbm.org/object/B100158413
Andorfer	8	https://herbarium.bgbm.org/object/B100770106
Andorfer,J.	8	https://herbarium.bgbm.org/object/B100841428
Andorfer,Josef	1	https://herbarium.bgbm.org/object/B100505647
Andrade, G.	1	http://id.snsb.info/snsb/collection/520794/644324/302506
Andrade, S.M.M. de	1	http://id.snsb.info/snsb/collection/658662/716438/365639
Andrae	26	https://herbarium.bgbm.org/object/B100630769
Andrasovszky,J.	9	https://herbarium.bgbm.org/object/B101068002
Andrassan ?	1	https://herbarium.bgbm.org/object/B180005103
Andraszovszky,J.	5	https://je.jacq.org/JE00013264
Andreae,H.	1	https://herbarium.bgbm.org/object/B100278864
Andreas	7	https://herbarium.bgbm.org/object/B100145328
Andreas, Ch. H.	2	https://herbarium.bgbm.org/object/B100629392
Andreas,C.H.	315	https://herbarium.bgbm.org/object/B100648544
Andrees,E.	2	https://herbarium.bgbm.org/object/B100325970
Andreev,N.	3	https://herbarium.bgbm.org/object/B100076177
Andreeva, I.	2	http://id.snsb.info/snsb/collection/475869/585976/257169
Andrejew, W. (no. 545)	3	http://id.snsb.info/snsb/collection/411399/484950/195243
Andrejew,W.	1	https://je.jacq.org/JE00008926
Andres	2	https://herbarium.bgbm.org/object/B100005806
Andres,H.	12	https://herbarium.bgbm.org/object/B100591943
Andrews,F.W.	1	https://je.jacq.org/JE04008568
Andreánszky,G.	2	https://dr.jacq.org/DR066417
Andrianarisata, M.	1	http://id.snsb.info/snsb/collection/504196/625465/282973
Andrieux, G. (no. 109)	2	http://id.snsb.info/snsb/collection/675722/736445/382476
Andrieux, G. (no. 110)	1	http://id.snsb.info/snsb/collection/660677/718486/367656
Andrieux, G. (no. 132)	1	http://id.snsb.info/snsb/collection/490504/602740/272388
Andrieux, G. (no. 137)	1	http://id.snsb.info/snsb/collection/24035/32813/23605
Andrieux, G. (no. 138)	1	http://id.snsb.info/snsb/collection/24087/32865/23657
Andrieux, G. (no. 140)	1	http://id.snsb.info/snsb/collection/24222/33000/23792
Andrieux, G. (no. 141)	1	http://id.snsb.info/snsb/collection/24221/32999/23791
Andrieux, G. (no. 184)	1	http://id.snsb.info/snsb/collection/440075/540143/222757
Andrieux, G. (no. 186)	1	http://id.snsb.info/snsb/collection/439628/539696/222310
Andrieux, G. (no. 187)	1	http://id.snsb.info/snsb/collection/439966/540034/222648
