source_data	related_parsed_name	parsed_names	cleaned_names	cleaned_index_name_of_empty_result
"Equipe ""Etang de la Gare Bertrix"""				cleaned_0index:0
"Equipe ""Etang de la Gare de Bertrix"""				cleaned_0index:0
Equipe Des Etanges de Bertrix	Equipe Des Etanges de Bertrix	parsed:Equipe Des Etanges de Bertrix		cleaned_0index:0
Equipe Des Etangs de Bertrix	Equipe Des Etangs de Bertrix	parsed:Equipe Des Etangs de Bertrix		cleaned_0index:0
Equipe Etang de la Baie de Bertix	Equipe Etang de la Baie de Bertix	parsed:Equipe Etang de la Baie de Bertix		cleaned_0index:0
Equipe Etang de la Gare de Bertrix	Equipe Etang de la Gare de Bertrix	parsed:Equipe Etang de la Gare de Bertrix		cleaned_0index:0
Equipe Etang de la Gou de Bertix	Equipe Etang de la Gou de Bertix	parsed:Equipe Etang de la Gou de Bertix		cleaned_0index:0
Equipe Etang de la [...] de Bectrix	Equipe Etang de la de Bectrix	parsed:Equipe Etang de la de Bectrix		cleaned_0index:0
Equipe Etangs Bertrix	Equipe Etangs Bertrix	parsed:Equipe Etangs Bertrix		cleaned_0index:0
Equipe Moussounda	Equipe Moussounda	parsed:Equipe Moussounda		cleaned_0index:0
Equipe de l'Etang de Bertrin	Equipe de l'Etang de Bertrin	parsed:Equipe de l'Etang de Bertrin		cleaned_0index:0
Equipe des Etangs de Bertrix	Equipe des Etangs de Bertrix	parsed:Equipe des Etangs de Bertrix		cleaned_0index:0
Equipe des étangs de Bertrix	Equipe des étangs de Bertrix	parsed:Equipe des étangs de Bertrix		cleaned_0index:0
Erich Brandis inF. Crépin - Herbarium Rosarum	Herbarium Rosarum	parsed:Erich Brandis inF. Crépin<SEP>Herbarium Rosarum	cleaned:Erich Brandis Crépin<SEP>	cleaned_0index:1
Erich de Brandis S.J. in J.B. Keller in F. Crépin - Herbarium Rosarum	Herbarium Rosarum	parsed:Erich de Brandis S.J. in J.B. Keller in F. Crépin<SEP>Herbarium Rosarum	cleaned:Erich F. Crépin<SEP>	cleaned_0index:1
Ern. Me.	Ern. Me.	parsed:Ern. Me.		cleaned_0index:0
Ern. de [Laveleye]	Ern. de	parsed:Ern. de		cleaned_0index:0
Ernst Hippe in Christ in F. Crépin - Herbarium Rosarum	Herbarium Rosarum	parsed:Ernst Hippe in Christ in F. Crépin<SEP>Herbarium Rosarum	cleaned:Ernst Hippe in Christ in F. Crépin<SEP>	cleaned_0index:1
Es				cleaned_0index:0
Espirito Santo Exploraçoes Botanicas Guiné Portuguesa	Espirito Santo Exploraçoes Botanicas Guiné Portuguesa	parsed:Espirito Santo Exploraçoes Botanicas Guiné Portuguesa		cleaned_0index:0
Etat indépendant du Congo	Etat indépendant du	parsed:Etat indépendant du		cleaned_0index:0
Ex Herbier Clarion	Herbier Clarion	parsed:Herbier Clarion		cleaned_0index:0
Ex. Inst. Bot. Uj.	Inst. Bot. Uj.	parsed:Inst. Bot. Uj.		cleaned_0index:0
Ex. P.T,B.	B. P.T	parsed:B. P.T		cleaned_0index:0
Ex[ her]ba[rio] E[uge]nii A.J. H[averland]				cleaned_0index:0
Exc. Inst. Bot. UJ.	Inst. Bot. UJ.	parsed:Inst. Bot. UJ.		cleaned_0index:0
Exc. Inst. Bot. Uj.	Inst. Bot. Uj.	parsed:Inst. Bot. Uj.		cleaned_0index:0
Exc. Soc. Botan. Polon.	Soc. Botan. Polon.	parsed:Soc. Botan. Polon.		cleaned_0index:0
Excursie NMV	Excursie NMV	parsed:Excursie NMV		cleaned_0index:0
Excursio Univ. Leop[]	Excursio Univ. Leop	parsed:Excursio Univ. Leop		cleaned_0index:0
Excursio Univ. Leopol.	Excursio Univ. Leopol.	parsed:Excursio Univ. Leopol.		cleaned_0index:0
Exped. d. Herzoge Ad. [Fr. Mecklemburg]	Exped. d. Herzoge Ad.	parsed:Exped. d. Herzoge Ad.		cleaned_0index:0
Expedition Antarctique Belge	Expedition Antarctique Belge	parsed:Expedition Antarctique Belge		cleaned_0index:0
Expedition of the Rijksherbarium Leiden	Expedition of the Rijksherbarium Leiden	parsed:Expedition of the Rijksherbarium Leiden		cleaned_0index:0
Expl. Hydrobiologique du Lac Tanganika, 1946-1947	Expl. Hydrobiologique du Lac Tanganika	parsed:Expl. Hydrobiologique du Lac Tanganika		cleaned_0index:0
Exploration Hydrologique Lac Tanganika	Exploration Hydrologique Lac Tanganika	parsed:Exploration Hydrologique Lac Tanganika		cleaned_0index:0
F & R van der Kooy	F van	parsed:F van<SEP>R van<SEP>der Kooy	cleaned:<SEP><SEP>der Kooy	cleaned_0index:0
F & R van der Kooy	R van	parsed:F van<SEP>R van<SEP>der Kooy	cleaned:<SEP><SEP>der Kooy	cleaned_0index:1
F. & E. Speta, F. Grims & G. Kleesadl				cleaned_0index:0
F. & M.B. Almeda, J. & K. Utley et al.				cleaned_0index:0
F. & M.B. Almeda, J. & K. Utley, R. Baker				cleaned_0index:0
F. B	F. B	parsed:F. B		cleaned_0index:0
F. B.	F. B.	parsed:F. B.		cleaned_0index:0
F. B[]	F. B	parsed:F. B		cleaned_0index:0
F. B[]esen	F. B	parsed:F. B		cleaned_0index:0
F. Ballard, []. Y.Sandwith, V. S. Summerhayes				cleaned_0index:0
F. Bernard in F. Crépin - Herbarium Rosarum	Herbarium Rosarum	parsed:F.Bernard in F. Crépin<SEP>Herbarium Rosarum	cleaned:F. Bernard in F. Crépin<SEP>	cleaned_0index:1
F. Billet, J.J. de[]	J.J. de	parsed:F. Billet<SEP>J.J. de	cleaned:F. Billet<SEP>	cleaned_0index:1
F. Collard in J. hennen				cleaned_0index:0
F. Crépin - Herbarium Rosarum	Herbarium Rosarum	parsed:F. Crépin<SEP>Herbarium Rosarum	cleaned:F. Crépin<SEP>	cleaned_0index:1
F. D'esposito	F. D'esposito	parsed:F. D'esposito		cleaned_0index:0
F. De[]llez - R. Iserentant	F. De	parsed:F. De		cleaned_0index:0
F. F.	F. F.	parsed:F. F.		cleaned_0index:0
F. Glastien-Jrz				cleaned_0index:0
F. González Medrano, P. Hiriart, V. Juárez,, R. Molczadzski et al.				cleaned_0index:0
F. González-Medrano y- Patricia Hiriart V.				cleaned_0index:0
F. Gravet C.-H. Delogne	F. Gravet C.-H. Delogne	parsed:F. Gravet C.-H. Delogne		cleaned_0index:0
F. Gérard in F. Crépin - Herbarium Rosarum	Herbarium Rosarum	parsed:F.Gérard in F. Crépin<SEP>Herbarium Rosarum	cleaned:F.Gérard in F. Crépin<SEP>	cleaned_0index:1
F. Hardouin, Er. Malinvaud, Frère Héribaud Jh.	Frère Héribaud Jh.	parsed:F. Hardouin<SEP>Er Malinvaud<SEP>Frère Héribaud Jh.	cleaned:F. Hardouin<SEP>Er Malinvaud<SEP>	cleaned_0index:2
F. Hegelmaier in Christ in F. Crépin - Herbarium Rosarum	Herbarium Rosarum	parsed:F.Hegelmaier in Christ in F. Crépin<SEP>Herbarium Rosarum	cleaned:F. Hegelmaier in Christ in F. Crépin<SEP>	cleaned_0index:1
F. Hériband in F. Crépin - Herbarium Rosarum	Herbarium Rosarum	parsed:F.Hériband in F. Crépin<SEP>Herbarium Rosarum	cleaned:F.Hériband in F. Crépin<SEP>	cleaned_0index:1
F. K	F. K	parsed:F. K		cleaned_0index:0
F. K.	F. K.	parsed:F. K.		cleaned_0index:0
F. Krasan in F. Crépin - Herbarium rosarum	Herbarium rosarum	parsed:F.Krasan in F. Crépin<SEP>Herbarium rosarum	cleaned:F. Krasan in F. Crépin<SEP>	cleaned_0index:1
F. L[]	F. L	parsed:F. L		cleaned_0index:0
F. M[]	F. M	parsed:F. M		cleaned_0index:0
F. R[enoce]	F. R	parsed:F. R		cleaned_0index:0
F. Schultz & Mme N.N.	N.N.	parsed:F. Schultz<SEP>N.N.	cleaned:F. Schultz<SEP>	cleaned_0index:1
F. [M]uller in L. et V. Coomans	F. uller in L.	parsed:F. uller in L.<SEP>V. Coomans	cleaned:<SEP>V. Coomans	cleaned_0index:0
F. van []enuchten	F. van	parsed:F. van		cleaned_0index:0
F.-J. Simon in G. Dutrannoit in Musée de Plantes médicinales et de la Pharmacie				cleaned_0index:0
F.A. & C.R. Gilbert, N.B. Green				cleaned_0index:0
F.G. et. C.H. Schultz				cleaned_0index:0
F.L. Harvey, J. Herman Wibbe, Ph. Dr.				cleaned_0index:0
F.M. V. Welden U. Custos Freyer	F.M. V. Welden U. Custos Freyer	parsed:F.M. V. Welden U. Custos Freyer		cleaned_0index:0
F.M. Webb in Christ in F. Crépin - Herbarium Rosarum	Herbarium Rosarum	parsed:F.M.Webb in Christ in F. Crépin<SEP>Herbarium Rosarum	cleaned:F. M. Webb in Christ in F. Crépin<SEP>	cleaned_0index:1
F.O. Wolff in Christ in F. Crépin - Herbarium Rosarum	Herbarium Rosarum	parsed:F.O.Wolff in Christ in F. Crépin<SEP>Herbarium Rosarum	cleaned:F. O. Wolff in Christ in F. Crépin<SEP>	cleaned_0index:1
F.R. Fosberg, M. -H Sachet				cleaned_0index:0
F.T. McFarland, H.J. Rogers, Dr. & Mrs.C.C. Deam				cleaned_0index:0
F.Z. v.d. Me[rw]es				cleaned_0index:0
F.vM.	F. vM.	parsed:F. vM.		cleaned_0index:0
FA				cleaned_0index:0
FAngerte	FAngerte	parsed:FAngerte		cleaned_0index:0
FBaker	FBaker	parsed:FBaker		cleaned_0index:0
FBeda	FBeda	parsed:FBeda		cleaned_0index:0
FGMenze	FGMenze	parsed:FGMenze		cleaned_0index:0
FHI				cleaned_0index:0
FMalumineru	FMalumineru	parsed:FMalumineru		cleaned_0index:0
FON				cleaned_0index:0
FRackens	FRackens	parsed:FRackens		cleaned_0index:0
FRipais	FRipais	parsed:FRipais		cleaned_0index:0
FT				cleaned_0index:0
FVC				cleaned_0index:0
FW				cleaned_0index:0
F[avra]t in Christ in F. Crépin - Herbarium Rosarum	Herbarium Rosarum	parsed:F. t in Christ in F. Crépin<SEP>Herbarium Rosarum	cleaned:F. t in Christ in F. Crépin<SEP>	cleaned_0index:1
F[avra]t in F. Crépin - Herbarium Rosarum	Herbarium Rosarum	parsed:F. t in F. Crépin<SEP>Herbarium Rosarum	cleaned:F. t in F. Crépin<SEP>	cleaned_0index:1
F[avrat] in F. Crépin - Herbarium Rosarum	Herbarium Rosarum	parsed:F. in F. Crépin<SEP>Herbarium Rosarum	cleaned:F. in F. Crépin<SEP>	cleaned_0index:1
Faber in V. d'Ansembourg				cleaned_0index:0
Fackas, Mufifs & Dr. M.	M.	parsed:Mufifs Fackas<SEP>M.	cleaned:Mufifs Fackas<SEP>	cleaned_0index:1
Farmar L.	L. Farmar	parsed:L. Farmar		cleaned_0index:0
Farmentor	Farmentor	parsed:Farmentor		cleaned_0index:0
Fauconnet in Christ in F. Crépin - Herbarium Rosarum	Herbarium Rosarum	parsed:Fauconnet in Christ in F. Crépin<SEP>Herbarium Rosarum	cleaned:Fauconnet in Christ in F. Crépin<SEP>	cleaned_0index:1
Favarger Ch.	Favarger Ch.	parsed:Favarger Ch.		cleaned_0index:0
Favrat in Christ in F. Crépin - Herbarium Rosarum	Herbarium Rosarum	parsed:Favrat in Christ in F. Crépin<SEP>Herbarium Rosarum	cleaned:Favrat in Christ in F. Crépin<SEP>	cleaned_0index:1
Favrat in F. Crépin - Herbarium Rosarum	Herbarium Rosarum	parsed:Favrat in F. Crépin<SEP>Herbarium Rosarum	cleaned:Favrat in F. Crépin<SEP>	cleaned_0index:1
Felix Boon in Herbier de l' Unité d'Ecologie et de Biogéographie.				cleaned_0index:0
Felix Boon in Herbier de l'Unité d'Ecologie et de Biogéographie	Felix Boon in Herbier de l'Unité d'Ecologie	parsed:Felix Boon in Herbier de l'Unité d'Ecologie<SEP>de Biogéographie	cleaned:<SEP>de Biogéographie	cleaned_0index:0
Felix Boon in Unité d'Ecologie et de Biogéographie, UCL				cleaned_0index:0
Felix Boon in Unité d'Edologie et de Biogéographie, UCL				cleaned_0index:0
Felix Fritzsche in F. Crépin - Herbarium Rosarum	Herbarium Rosarum	parsed:Felix Fritzsche in F. Crépin<SEP>Herbarium Rosarum	cleaned:Felix Fritzsche in F. Crépin<SEP>	cleaned_0index:1
Feltgen in G. Dens in Centre Grégoire Fourniet (Abbaye de Maredsous)	Feltgen in G. Dens in Centre Grégoire Fourniet	parsed:Feltgen in G. Dens in Centre Grégoire Fourniet		cleaned_0index:0
Feltgen in Pierre troch				cleaned_0index:0
Feltgen in Unité d'Ecologie et de Biogéographie UCL				cleaned_0index:0
Feltgen in Unité d'Ecologie et de Biogéographie, UCL				cleaned_0index:0
Ferd . Mueller, PH & M.D.				cleaned_0index:0
Ff				cleaned_0index:0
Fils Dr. André Verheggen				cleaned_0index:0
Firket Ch.	Firket Ch.	parsed:Firket Ch.		cleaned_0index:0
Fischer Fr.	Fischer Fr.	parsed:Fischer Fr.		cleaned_0index:0
Fischer in Christ in F. Crépin -Herbarium Rosarum				cleaned_0index:0
Fitz Al.	Fitz Al.	parsed:Fitz Al.		cleaned_0index:0
Floderus Th.	Floderus Th.	parsed:Floderus Th.		cleaned_0index:0
Flores-Franco Gabriel, I.A. Martinez R. & A. Dominguez M.	I.A. Martinez R. Flores-Franco Gabriel	parsed:I.A. Martinez R. Flores-Franco Gabriel<SEP>M. A. Dominguez	cleaned:<SEP>M. A. Dominguez	cleaned_0index:0
Flores-Franco Gabriel, I.A. Martinez R. y A. Dominguez M.	I.A. Martinez R. Flores-Franco Gabriel	parsed:I.A. Martinez R. Flores-Franco Gabriel<SEP>M. A. Dominguez	cleaned:<SEP>M. A. Dominguez	cleaned_0index:0
Flores-Franco, G.L. Rico A., J.I. Calzada & A. Dominguez	G.L. Rico A. Flores-Franco	parsed:G.L. Rico A. Flores-Franco<SEP>J.I. Calzada<SEP>A. Dominguez	cleaned:<SEP>J.I. Calzada<SEP>A. Dominguez	cleaned_0index:0
Fommarin in F. Crépin - Herbarium Rosarum	Herbarium Rosarum	parsed:Fommarin in F. Crépin<SEP>Herbarium Rosarum	cleaned:Fommarin in F. Crépin<SEP>	cleaned_0index:1
Fontes, Myre Rainha & [Ma]. Rosalica S. Diao				cleaned_0index:0
Forest Department	Forest Department	parsed:Forest Department		cleaned_0index:0
Forest Dept.	Forest Dept.	parsed:Forest Dept.		cleaned_0index:0
Forest Research	Forest Research	parsed:Forest Research		cleaned_0index:0
Forest Research Inst. Dehra Dun India	Forest Research Inst. Dehra Dun	parsed:Forest Research Inst. Dehra Dun		cleaned_0index:0
Forest Research Instit	Forest Research Instit	parsed:Forest Research Instit		cleaned_0index:0
Forest Research Instit. Dehra Dun India	Forest Research Instit. Dehra Dun	parsed:Forest Research Instit. Dehra Dun		cleaned_0index:0
Forest Research Institut Dehra Dun	Forest Research Institut Dehra Dun	parsed:Forest Research Institut Dehra Dun		cleaned_0index:0
Forest Research Institut Dehra Dun India	Forest Research Institut Dehra Dun	parsed:Forest Research Institut Dehra Dun		cleaned_0index:0
Forest Service	Forest Service	parsed:Forest Service		cleaned_0index:0
Forestry Department	Forestry Department	parsed:Forestry Department		cleaned_0index:0
Forestry Student	Forestry Student	parsed:Forestry Student		cleaned_0index:0
Forests Herbarium	Forests Herbarium	parsed:Forests Herbarium		cleaned_0index:0
Formanek in Christ in F. Crépin - Herbarium Rosarum	Herbarium Rosarum	parsed:Formanek in Christ in F. Crépin<SEP>Herbarium Rosarum	cleaned:Formanek in Christ in F. Crépin<SEP>	cleaned_0index:1
Formanek in F. Crépin - Herbarium Rosarum	Herbarium Rosarum	parsed:Formanek in F. Crépin<SEP>Herbarium Rosarum	cleaned:Formanek in F. Crépin<SEP>	cleaned_0index:1
Formanek in J.B. Keller in F. Crépin - Herbarium Rosarum	Herbarium Rosarum	parsed:Formanek in J.B. Keller in F. Crépin<SEP>Herbarium Rosarum	cleaned:Formanek F. Crépin<SEP>	cleaned_0index:1
Forseilles et ses élèves J. Closset	ses élèves J. Closset	parsed:Forseilles<SEP>ses élèves J. Closset	cleaned:Forseilles<SEP>	cleaned_0index:1
Fosberg Francis Raymond & Sachet M. -H.				cleaned_0index:0
Foucaud in F. Crépin - Herbarium Rosarum	Herbarium Rosarum	parsed:Foucaud in F. Crépin<SEP>Herbarium Rosarum	cleaned:Foucaud in F. Crépin<SEP>	cleaned_0index:1
Fr.				cleaned_0index:0
Fr. - L. Lefort				cleaned_0index:0
Fr. C.A.	C.A.	parsed:C.A.		cleaned_0index:0
Fr. Crépin, Abbé Puissant				cleaned_0index:0
Fr. Fr. Schultz				cleaned_0index:0
Fr. Gogela in F. Crépin - Herbarium Rosarum	Herbarium Rosarum	parsed:Gogela in F. Crépin<SEP>Herbarium Rosarum	cleaned:Gogela in F. Crépin<SEP>	cleaned_0index:1
Fr. Guillaume, é.c.				cleaned_0index:0
Fr. Herebaud, H. Vanderheyst				cleaned_0index:0
Fr. Irénée-Marie, I.C.				cleaned_0index:0
Fr. Krasan in F. Crépin - Herbarium Rosarum	Herbarium Rosarum	parsed:Krasan in F. Crépin<SEP>Herbarium Rosarum	cleaned:Krasan in F. Crépin<SEP>	cleaned_0index:1
Fr. Léothade -De Ruyver				cleaned_0index:0
Fr. Macidone in Abbé Jh Legrain				cleaned_0index:0
Fr. Marie-Victorin, Fr. Rolland-Germain, Emile Jacques				cleaned_0index:0
Fr. Marie-Victorin, Fr. Rolland-Germain, René Meilleur				cleaned_0index:0
Fr. Meister, Don. Hans Schinz				cleaned_0index:0
Fr. Paeske, Dr. E. Roth				cleaned_0index:0
Fr. Rolland-Germain, M. René Meilleur, Sébastien Baril				cleaned_0index:0
Fr. Rolland-Germain, MM. Marcel Raymond & André Champagne				cleaned_0index:0
Fr. Rolland-Germain, Marcel Raymond, André Champagne				cleaned_0index:0
Fr. Stanislas, é.c.				cleaned_0index:0
Fr. [Baccaest]				cleaned_0index:0
Fr. [Bjornström]				cleaned_0index:0
Fr. [Björnström]				cleaned_0index:0
Fr. [Caslisus]				cleaned_0index:0
Fr. [Elmgirst]				cleaned_0index:0
Fr. [Gritz]				cleaned_0index:0
Fr. [Haens.]				cleaned_0index:0
Fr. [Hereband]				cleaned_0index:0
Fr. [Leejbold]				cleaned_0index:0
Fr. [Maly]				cleaned_0index:0
Fr. [MarieJoseph]				cleaned_0index:0
Fr. [S]abr. Strob[]				cleaned_0index:0
Fr. [Septinius]				cleaned_0index:0
Fr. [Sewudaire]				cleaned_0index:0
Fr. [Vromicka]				cleaned_0index:0
Fr. []				cleaned_0index:0
Fr. []pin				cleaned_0index:0
Fr. []tegen in F. Crépin				cleaned_0index:0
Fr. [Ångström]				cleaned_0index:0
Fr. et. G.				cleaned_0index:0
Fr[]				cleaned_0index:0
Fr[iers]				cleaned_0index:0
Franchet in Lud. Savatier in F. Crépin - Herbarium rosarum	Herbarium rosarum	parsed:Franchet in Lud. Savatier in F. Crépin<SEP>Herbarium rosarum	cleaned:Franchet in Lud. Savatier in F. Crépin<SEP>	cleaned_0index:1
Franchet in Savatier in F. Crépin - Herbarium rosarum	Herbarium rosarum	parsed:Franchet in Savatier in F. Crépin<SEP>Herbarium rosarum	cleaned:Franchet in Savatier in F. Crépin<SEP>	cleaned_0index:1
Francine Daelemans, Luc Kupers, ...				cleaned_0index:0
Frankard Ph.	Frankard Ph.	parsed:Frankard Ph.		cleaned_0index:0
Franzoni in Christ in F. Crépin - Herbarium Rosarum	Herbarium Rosarum	parsed:Franzoni in Christ in F. Crépin<SEP>Herbarium Rosarum	cleaned:Franzoni in Christ in F. Crépin<SEP>	cleaned_0index:1
Frau Dr. Lauterbach				cleaned_0index:0
Fre Sennen in Dr. Pons & Abbé Coste in F. Crépin				cleaned_0index:0
Freih. v. Leithner, K.K. Controll	K.K. Controll Freih. v. Leithner	parsed:K.K. Controll Freih. v. Leithner		cleaned_0index:0
Freih. v. Leithner, K.K. Controlleur	K.K. Controlleur Freih. v. Leithner	parsed:K.K. Controlleur Freih. v. Leithner		cleaned_0index:0
Freyer Fr.	Freyer Fr.	parsed:Freyer Fr.		cleaned_0index:0
Freytag G.F.&. Vakili N.				cleaned_0index:0
Frh. v. Leithner, K.K. Controlleur u.s.w.	K.K. Controlleur u.s.w. Frh. v. Leithner	parsed:K.K. Controlleur u.s.w. Frh. v. Leithner		cleaned_0index:0
Frhr. v. Leithner, K.K. Controlleur & S.W.	K.K. Controlleur Frhr. v. Leithner	parsed:K.K. Controlleur Frhr. v. Leithner<SEP>S.W.	cleaned:<SEP>S.W.	cleaned_0index:0
Frhr.v.Leithner, K.K.Controlleur u.s.w.	K.K. Controlleur u.s.w. Frhr.v. Leithner	parsed:K.K. Controlleur u.s.w. Frhr.v. Leithner		cleaned_0index:0
Frieda Bogemans, Geert Carpels, ...				cleaned_0index:0
Frieda Bogemans, Geert Carpels, ...................				cleaned_0index:0
Fries in Christ in F. Crépin - Herbarium Rosarum	Herbarium Rosarum	parsed:Fries in Christ in F. Crépin<SEP>Herbarium Rosarum	cleaned:Fries in Christ in F. Crépin<SEP>	cleaned_0index:1
Frogatt W.W	Frogatt W.W	parsed:Frogatt W.W		cleaned_0index:0
Frontier Tanzania, Coastal Forest Research Programme	Coastal Forest Research Programme	parsed:Frontier Tanzania<SEP>Coastal Forest Research Programme	cleaned:Frontier Tanzania<SEP>	cleaned_0index:1
Frontier-Tanzania Coastal Forest Research Progamme	Frontier-Tanzania Coastal Forest Research Progamme	parsed:Frontier-Tanzania Coastal Forest Research Progamme		cleaned_0index:0
Frontier-Tanzania Coastal Forest Research Programme	Frontier-Tanzania Coastal Forest Research Programme	parsed:Frontier-Tanzania Coastal Forest Research Programme		cleaned_0index:0
Frontier-Tanzania Coastal Forest Research programme	Frontier-Tanzania Coastal Forest Research programme	parsed:Frontier-Tanzania Coastal Forest Research programme		cleaned_0index:0
Frère Macédone in Abbé JH. Legrain				cleaned_0index:0
Frère Macédone in Joseph baily				cleaned_0index:0
Ft				cleaned_0index:0
G				cleaned_0index:0
G . Hoock				cleaned_0index:0
G. & M. Hatschbach, A.C. Cervi & J. Cardeiro				cleaned_0index:0
G. & M. Hatschbach, A.C. Cervi & J. Cordeiro				cleaned_0index:0
G. & M. Hatschbach, A.C. Cervi & J.M. Silva				cleaned_0index:0
G. & M. Hatschbach, A.C. Cervi & O. Guimarães				cleaned_0index:0
G. & M. Hatschbach, A.C. Cervi E O. Guimaraes				cleaned_0index:0
G. & M. Hatschbach, A.C. Cervi e J. Cordeiro				cleaned_0index:0
G. & M. Hatschbach, C. Cervi & J. Cordeiro				cleaned_0index:0
G. & M. Hatschbach, O. Guimarães				cleaned_0index:0
G. -F. Koch				cleaned_0index:0
G. -H. Parent in Georges André				cleaned_0index:0
G. Bet M.R	G. Bet M.R	parsed:G. Bet M.R		cleaned_0index:0
G. Bóonafede, i.A. Remer				cleaned_0index:0
G. C[arron]	G. C	parsed:G. C		cleaned_0index:0
G. Canus, Le M. & D., Savouré	M. Le	parsed:G. Canus<SEP>M. Le<SEP>D. Savouré	cleaned:G. Canus<SEP><SEP>D. Savouré	cleaned_0index:1
G. Charseur & J. Roussette Co.	J. Roussette Co.	parsed:G. Charseur<SEP>J. Roussette Co.	cleaned:G. Charseur<SEP>	cleaned_0index:1
G. Chastaignt in F. Crépin - Herbarium rosarum	Herbarium rosarum	parsed:G.Chastaignt in F. Crépin<SEP>Herbarium rosarum	cleaned:G. Chastaignt in F. Crépin<SEP>	cleaned_0index:1
G. Claridge Druce in F. Crépin - Herbarium Rosarum	Herbarium Rosarum	parsed:G.Claridge Druce in F. Crépin<SEP>Herbarium Rosarum	cleaned:G. Claridge Druce in F. Crépin<SEP>	cleaned_0index:1
G. Cremers, Granville J.J. De, Hagemann I., Leuenberger B. et al.	Granville J.J. De	parsed:G. Cremers<SEP>Granville J.J. De<SEP>I. Hagemann<SEP>B. Leuenberger	cleaned:G. Cremers<SEP><SEP>I. Hagemann<SEP>B. Leuenberger	cleaned_0index:1
G. D[]er	G. D	parsed:G. D		cleaned_0index:0
G. Davidse & G. Herrera Ch.	G. Herrera Ch.	parsed:G. Davidse<SEP>G. Herrera Ch.	cleaned:G. Davidse<SEP>	cleaned_0index:1
G. Davidse, G. Herrera Ch. & M.H. Grayum	G. Herrera Ch.	parsed:G. Davidse<SEP>G. Herrera Ch.<SEP>M.H. Grayum	cleaned:G. Davidse<SEP><SEP>M.H. Grayum	cleaned_0index:1
G. Do[]	G. Do	parsed:G. Do		cleaned_0index:0
G. Dr				cleaned_0index:0
G. Dr.				cleaned_0index:0
G. Du [Mouldes]	G. Du	parsed:G. Du		cleaned_0index:0
G. Feurich, H. Hofmann in J.B keller in F. Crépin - Herbarium Rosarum	Herbarium Rosarum	parsed:G. Feurich<SEP>H.Hofmann in J.B keller in F. Crépin<SEP>Herbarium Rosarum	cleaned:G. Feurich<SEP>H. Hofmann F. Crépin<SEP>	cleaned_0index:2
G. G[]ner	G. G	parsed:G. G		cleaned_0index:0
G. Garden	G. Garden	parsed:G. Garden		cleaned_0index:0
G. Gautier in F. Crépin - Herbarium Rosarum	Herbarium Rosarum	parsed:G.Gautier in F. Crépin<SEP>Herbarium Rosarum	cleaned:G. Gautier in F. Crépin<SEP>	cleaned_0index:1
G. H.B.	G. H.B.	parsed:G. H.B.		cleaned_0index:0
G. Hatschbach & J.C. Lindeman & J.H. de H[]	J.H. de H	parsed:G. Hatschbach<SEP>J.C. Lindeman<SEP>J.H. de H	cleaned:G. Hatschbach<SEP>J.C. Lindeman<SEP>	cleaned_0index:2
G. Hatschbach, W. Anderson, R. Barneby e.B. Gates				cleaned_0index:0
G. Lamotte in J.. De Sloover in Unité d'Ecologie et de Biogéographier, UCL				cleaned_0index:0
G. Lochenies in Dr. Feltzen				cleaned_0index:0
G. M[]	G. M	parsed:G. M		cleaned_0index:0
G. Massawe, L. Mwasumbi, M. Mwangoka, W.A. Rodgers Et Al.	W.A. Rodgers Et Al.	parsed:G. Massawe<SEP>L. Mwasumbi<SEP>M. Mwangoka<SEP>W.A. Rodgers Et Al.	cleaned:G. Massawe<SEP>L. Mwasumbi<SEP>M. Mwangoka<SEP>	cleaned_0index:3
